"","from","to","m","km","miles","seconds","minutes","hours","Country.to","Country.from"
"21","Burgas","Charleroi",2507945,2507.945,1558.437023,84958,1415.96666666667,23.5994444444444,"Belgium","Bulgaria"
"22","Burgas","Cluj-Napoca",741652,741.652,460.8625528,37730,628.833333333333,10.4805555555556,"Romania","Bulgaria"
"23","Burgas","Cologne",2297112,2297.112,1427.4253968,78067,1301.11666666667,21.6852777777778,"Germany","Bulgaria"
"24","Burgas","Copenhagen",2483252,2483.252,1543.0927928,91567,1526.11666666667,25.4352777777778,"Denmark","Bulgaria"
"25","Burgas","Cracow",1554736,1554.736,966.1129504,61116,1018.6,16.9766666666667,"Poland","Bulgaria"
"26","Burgas","Craiova",494923,494.923,307.5451522,24379,406.316666666667,6.77194444444444,"Romania","Bulgaria"
"27","Burgas","Daugavpils",2649632,2649.632,1646.4813248,98417,1640.28333333333,27.3380555555556,"Latvia","Bulgaria"
"28","Burgas","Debrecen",1254735,1254.735,779.692329,46539,775.65,12.9275,"Hungary","Bulgaria"
"29","Burgas","Drammen",3089937,3089.937,1920.0868518,113030,1883.83333333333,31.3972222222222,"Norway","Bulgaria"
"30","Burgas","Dudelange",2330154,2330.154,1447.9576956,79528,1325.46666666667,22.0911111111111,"Luxembourg","Bulgaria"
"31","Burgas","Eindhoven",2446281,2446.281,1520.1190134,83499,1391.65,23.1941666666667,"Netherlands","Bulgaria"
"32","Burgas","Esbjerg",2585627,2585.627,1606.7086178,89784,1496.4,24.94,"Denmark","Bulgaria"
"33","Burgas","Esch-Alzette",2338447,2338.447,1453.1109658,79814,1330.23333333333,22.1705555555556,"Luxembourg","Bulgaria"
"34","Burgas","Espoo",3111204,3111.204,1933.3021656,125658,2094.3,34.905,"Finland","Bulgaria"
"35","Burgas","Frankfurt",2115816,2115.816,1314.7680624,72514,1208.56666666667,20.1427777777778,"Germany","Bulgaria"
"36","Burgas","Gazimagusa",1404572,1404.572,872.8010408,67352,1122.53333333333,18.7088888888889,"Cyprus","Bulgaria"
"37","Burgas","Gent",2562649,2562.649,1592.4300886,87119,1451.98333333333,24.1997222222222,"Belgium","Bulgaria"
"38","Burgas","Glasgow",3549403,3549.403,2205.5990242,122103,2035.05,33.9175,"UK","Bulgaria"
"39","Burgas","Goteborg",2786519,2786.519,1731.5429066,101947,1699.11666666667,28.3186111111111,"Sweden","Bulgaria"
"40","Burgas","Graz",1357556,1357.556,843.5852984,47446,790.766666666667,13.1794444444444,"Austria","Bulgaria"
"41","Burgas","Hamburg",2316997,2316.997,1439.7819358,79020,1317,21.95,"Germany","Bulgaria"
"42","Burgas","Helsinki",3092514,3092.514,1921.6881996,124865,2081.08333333333,34.6847222222222,"Finland","Bulgaria"
"43","Burgas","Iasi",637035,637.035,395.853549,34562,576.033333333333,9.60055555555556,"Romania","Bulgaria"
"44","Burgas","Innsbruck",1761734,1761.734,1094.7415076,61199,1019.98333333333,16.9997222222222,"Austria","Bulgaria"
"45","Burgas","Iraklion",1420697,1420.697,882.8211158,73703,1228.38333333333,20.4730555555556,"Greece","Bulgaria"
"46","Burgas","Jelgava",2661221,2661.221,1653.6827294,97637,1627.28333333333,27.1213888888889,"Latvia","Bulgaria"
"47","Burgas","Jurmala",2705707,2705.707,1681.3263298,99740,1662.33333333333,27.7055555555556,"Latvia","Bulgaria"
"48","Burgas","Kaunas",2439108,2439.108,1515.6617112,88034,1467.23333333333,24.4538888888889,"Lithuania","Bulgaria"
"49","Burgas","Klaipeda",2608680,2608.68,1621.033752,94352,1572.53333333333,26.2088888888889,"Lithuania","Bulgaria"
"50","Burgas","Kohtla-Jarve",3082359,3082.359,1915.3778826,115985,1933.08333333333,32.2180555555556,"Estonia","Bulgaria"
"51","Burgas","Kosice",1404609,1404.609,872.8240326,49291,821.516666666667,13.6919444444444,"Slovakia","Bulgaria"
"52","Burgas","Kranj",1344286,1344.286,835.3393204,46295,771.583333333333,12.8597222222222,"Slovenia","Bulgaria"
"53","Burgas","Larnaca",1414234,1414.234,878.8050076,67830,1130.5,18.8416666666667,"Cyprus","Bulgaria"
"54","Burgas","Leeds",3179758,3179.758,1975.9016212,110380,1839.66666666667,30.6611111111111,"UK","Bulgaria"
"55","Burgas","Lemesos",1443152,1443.152,896.7746528,68666,1144.43333333333,19.0738888888889,"Cyprus","Bulgaria"
"56","Burgas","Liege",2417233,2417.233,1502.0685862,82077,1367.95,22.7991666666667,"Belgium","Bulgaria"
"57","Burgas","Liepaja",2700566,2700.566,1678.1317124,98302,1638.36666666667,27.3061111111111,"Latvia","Bulgaria"
"58","Burgas","Linz",1585252,1585.252,985.0755928,54430,907.166666666667,15.1194444444444,"Austria","Bulgaria"
"59","Burgas","Lisbon",3920777,3920.777,2436.3708278,130718,2178.63333333333,36.3105555555556,"Portugal","Bulgaria"
"60","Burgas","Liverpool",3241503,3241.503,2014.2699642,112343,1872.38333333333,31.2063888888889,"UK","Bulgaria"
"61","Burgas","Ljubljana",1312011,1312.011,815.2836354,45313,755.216666666667,12.5869444444444,"Slovenia","Bulgaria"
"62","Burgas","Lodz",1931795,1931.795,1200.417413,66578,1109.63333333333,18.4938888888889,"Poland","Bulgaria"
"63","Burgas","London",2878666,2878.666,1788.8030524,100691,1678.18333333333,27.9697222222222,"UK","Bulgaria"
"64","Burgas","Luxemburg",2360785,2360.785,1466.991799,80597,1343.28333333333,22.3880555555556,"Luxembourg","Bulgaria"
"65","Burgas","Lyon",2244186,2244.186,1394.5371804,76827,1280.45,21.3408333333333,"France","Bulgaria"
"66","Burgas","Madrid",3367845,3367.845,2092.778883,113124,1885.4,31.4233333333333,"Spain","Bulgaria"
"67","Burgas","Malmo",2515465,2515.465,1563.109951,92871,1547.85,25.7975,"Sweden","Bulgaria"
"68","Burgas","Maribor",1290746,1290.746,802.0695644,45044,750.733333333333,12.5122222222222,"Slovenia","Bulgaria"
"69","Burgas","Marseille",2312090,2312.09,1436.732726,79031,1317.18333333333,21.9530555555556,"France","Bulgaria"
"70","Burgas","Milan",1812805,1812.805,1126.477027,62013,1033.55,17.2258333333333,"Italy","Bulgaria"
"71","Burgas","Miskolc",1328874,1328.874,825.7623036,45963,766.05,12.7675,"Hungary","Bulgaria"
"72","Burgas","Mosta",1968724,1968.724,1223.3650936,110514,1841.9,30.6983333333333,"Malta","Bulgaria"
"73","Burgas","Munich",1719985,1719.985,1068.798679,59789,996.483333333333,16.6080555555556,"Germany","Bulgaria"
"74","Burgas","Naples",NA,NA,NA,NA,NA,NA,"Italy","Bulgaria"
"75","Burgas","Narva",3120324,3120.324,1938.9693336,117667,1961.11666666667,32.6852777777778,"Estonia","Bulgaria"
"76","Burgas","Nice",2105803,2105.803,1308.5459842,72164,1202.73333333333,20.0455555555556,"France","Bulgaria"
"77","Burgas","Nicosia",1363546,1363.546,847.3074844,65727,1095.45,18.2575,"Cyprus","Bulgaria"
"78","Burgas","Nicosia",1363546,1363.546,847.3074844,65727,1095.45,18.2575,"Cyprus","Bulgaria"
"79","Burgas","Nicosia",1363546,1363.546,847.3074844,65727,1095.45,18.2575,"Cyprus","Bulgaria"
"80","Burgas","Nicosia",1363546,1363.546,847.3074844,65727,1095.45,18.2575,"Cyprus","Bulgaria"
"81","Burgas","Nitra",1314767,1314.767,816.9962138,47683,794.716666666667,13.2452777777778,"Slovakia","Bulgaria"
"82","Burgas","Odense",2625215,2625.215,1631.308601,90269,1504.48333333333,25.0747222222222,"Denmark","Bulgaria"
"83","Burgas","Olomouc",1548929,1548.929,962.5044806,53257,887.616666666667,14.7936111111111,"Czech Republic","Bulgaria"
"84","Burgas","Osijek",1027469,1027.469,638.4692366,36257,604.283333333333,10.0713888888889,"Croatia","Bulgaria"
"85","Burgas","Oslo",3077343,3077.343,1912.2609402,112695,1878.25,31.3041666666667,"Norway","Bulgaria"
"86","Burgas","Ostrava",1638957,1638.957,1018.4478798,55971,932.85,15.5475,"Czech Republic","Bulgaria"
"87","Burgas","Palermo",1836390,1836.39,1141.132746,96042,1600.7,26.6783333333333,"Italy","Bulgaria"
"88","Burgas","Panevezys",2540628,2540.628,1578.7462392,92192,1536.53333333333,25.6088888888889,"Lithuania","Bulgaria"
"89","Burgas","Paris",2562720,2562.72,1592.474208,86704,1445.06666666667,24.0844444444444,"France","Bulgaria"
"90","Burgas","Parnu",2878873,2878.873,1788.9316822,106625,1777.08333333333,29.6180555555556,"Estonia","Bulgaria"
"91","Burgas","Patrai",1051594,1051.594,653.4605116,40444,674.066666666667,11.2344444444444,"Greece","Bulgaria"
"92","Burgas","Pecs",1115545,1115.545,693.199663,41792,696.533333333333,11.6088888888889,"Hungary","Bulgaria"
"93","Burgas","Piraieus",1090393,1090.393,677.5702102,39077,651.283333333333,10.8547222222222,"Greece","Bulgaria"
"94","Burgas","Plovdiv",251275,251.275,156.142285,8593,143.216666666667,2.38694444444444,"Bulgaria","Bulgaria"
"95","Burgas","Plzen",1771010,1771.01,1100.505614,60861,1014.35,16.9058333333333,"Czech Republic","Bulgaria"
"96","Burgas","Porto",3769929,3769.929,2342.6338806,125141,2085.68333333333,34.7613888888889,"Portugal","Bulgaria"
"97","Burgas","Poznan",2053712,2053.712,1276.1766368,72416,1206.93333333333,20.1155555555556,"Poland","Bulgaria"
"98","Burgas","Prague",1676994,1676.994,1042.0840716,57506,958.433333333333,15.9738888888889,"Czech Republic","Bulgaria"
"99","Burgas","Presov",1441235,1441.235,895.583429,50875,847.916666666667,14.1319444444444,"Slovakia","Bulgaria"
"100","Burgas","Qormi",1960806,1960.806,1218.4448484,109829,1830.48333333333,30.5080555555556,"Malta","Bulgaria"
"101","Burgas","Rabat",4198906,4198.906,2609.2001884,146416,2440.26666666667,40.6711111111111,"Malta","Bulgaria"
"102","Burgas","Riga",2699140,2699.14,1677.245596,99532,1658.86666666667,27.6477777777778,"Latvia","Bulgaria"
"103","Burgas","Rijeka",1331792,1331.792,827.5755488,45847,764.116666666667,12.7352777777778,"Croatia","Bulgaria"
"104","Burgas","Rome",2059239,2059.239,1279.6111146,70389,1173.15,19.5525,"Italy","Bulgaria"
"105","Burgas","Rotterdam",2562275,2562.275,1592.197685,87167,1452.78333333333,24.2130555555556,"Netherlands","Bulgaria"
"106","Burgas","Ruse",239904,239.904,149.0763456,12020,200.333333333333,3.33888888888889,"Bulgaria","Bulgaria"
"107","Burgas","Salzburg",1599962,1599.962,994.2163868,55447,924.116666666667,15.4019444444444,"Austria","Bulgaria"
"108","Burgas","Schifflange",2335296,2335.296,1451.1529344,79686,1328.1,22.135,"Luxembourg","Bulgaria"
"109","Burgas","Setubal",3957831,3957.831,2459.3961834,130943,2182.38333333333,36.3730555555556,"Portugal","Bulgaria"
"110","Burgas","Sevilla",3754231,3754.231,2332.8791434,125254,2087.56666666667,34.7927777777778,"Spain","Bulgaria"
"111","Burgas","Siauliai",2571283,2571.283,1597.7952562,93901,1565.01666666667,26.0836111111111,"Lithuania","Bulgaria"
"112","Burgas","Sofia",382448,382.448,237.6531872,12707,211.783333333333,3.52972222222222,"Bulgaria","Bulgaria"
"113","Burgas","Split",1580143,1580.143,981.9008602,53445,890.75,14.8458333333333,"Croatia","Bulgaria"
"114","Burgas","Stavanger-Sandnes",3198354,3198.354,1987.4571756,120557,2009.28333333333,33.4880555555556,"Norway","Bulgaria"
"115","Burgas","Stockholm",3127665,3127.665,1943.531031,113836,1897.26666666667,31.6211111111111,"Sweden","Bulgaria"
"116","Burgas","Szeged",1001316,1001.316,622.2177624,35945,599.083333333333,9.98472222222222,"Hungary","Bulgaria"
"117","Burgas","Tallinn",3005791,3005.791,1867.7985274,112371,1872.85,31.2141666666667,"Estonia","Bulgaria"
"118","Burgas","Tampere",3268834,3268.834,2031.2534476,131657,2194.28333333333,36.5713888888889,"Finland","Bulgaria"
"119","Burgas","Tartu",2942179,2942.179,1828.2700306,109652,1827.53333333333,30.4588888888889,"Estonia","Bulgaria"
"120","Burgas","Thessaloniki",584468,584.468,363.1884152,22273,371.216666666667,6.18694444444444,"Greece","Bulgaria"
"121","Burgas","Timisoara",891258,891.258,553.8277212,35705,595.083333333333,9.91805555555556,"Romania","Bulgaria"
"122","Burgas","Toulouse",2666801,2666.801,1657.1501414,90309,1505.15,25.0858333333333,"France","Bulgaria"
"123","Burgas","Trondheim",3564738,3564.738,2215.1281932,135124,2252.06666666667,37.5344444444444,"Norway","Bulgaria"
"124","Burgas","Turin",1938538,1938.538,1204.6075132,66193,1103.21666666667,18.3869444444444,"Italy","Bulgaria"
"125","Burgas","Turku",3257656,3257.656,2024.3074384,130854,2180.9,36.3483333333333,"Finland","Bulgaria"
"126","Burgas","Uppsala",3193437,3193.437,1984.4017518,116584,1943.06666666667,32.3844444444444,"Sweden","Bulgaria"
"127","Burgas","Utrecht",2514998,2514.998,1562.8197572,85715,1428.58333333333,23.8097222222222,"Netherlands","Bulgaria"
"128","Burgas","Valencia",3109216,3109.216,1932.0668224,104511,1741.85,29.0308333333333,"Spain","Bulgaria"
"129","Burgas","Vantaa",3111924,3111.924,1933.7495736,126204,2103.4,35.0566666666667,"Finland","Bulgaria"
"130","Burgas","Varna",115346,115.346,71.6760044,6850,114.166666666667,1.90277777777778,"Bulgaria","Bulgaria"
"131","Burgas","Vasteras",3111384,3111.384,1933.4140176,114097,1901.61666666667,31.6936111111111,"Sweden","Bulgaria"
"132","Burgas","Velenje",1346443,1346.443,836.6796802,46936,782.266666666667,13.0377777777778,"Slovenia","Bulgaria"
"133","Burgas","Vienna",1395099,1395.099,866.9145186,48486,808.1,13.4683333333333,"Austria","Bulgaria"
"134","Burgas","Vilnius",2495057,2495.057,1550.4284198,90139,1502.31666666667,25.0386111111111,"Lithuania","Bulgaria"
"135","Burgas","Warsaw",2021810,2021.81,1256.352734,69575,1159.58333333333,19.3263888888889,"Poland","Bulgaria"
"136","Burgas","Wroclaw",1874092,1874.092,1164.5607688,63872,1064.53333333333,17.7422222222222,"Poland","Bulgaria"
"137","Burgas","Zabbar",1965412,1965.412,1221.3070168,110261,1837.68333333333,30.6280555555556,"Malta","Bulgaria"
"138","Burgas","Zadar",1456669,1456.669,905.1741166,49754,829.233333333333,13.8205555555556,"Croatia","Bulgaria"
"139","Burgas","Zagreb",1173972,1173.972,729.5062008,41067,684.45,11.4075,"Croatia","Bulgaria"
"140","Burgas","Zaragoza",3056616,3056.616,1899.3811824,102639,1710.65,28.5108333333333,"Spain","Bulgaria"
"141","Burgas","Zilina",1485797,1485.797,923.2742558,52972,882.866666666667,14.7144444444444,"Slovakia","Bulgaria"
"142","Burgas","s-Gravenhage",2568798,2568.798,1596.2510772,87587,1459.78333333333,24.3297222222222,"Netherlands","Bulgaria"
"143","Charleroi","Aalborg",1064411,1064.411,661.4249954,36347,605.783333333333,10.0963888888889,"Denmark","Belgium"
"144","Charleroi","Amadora",2021458,2021.458,1256.1340012,65714,1095.23333333333,18.2538888888889,"Portugal","Belgium"
"145","Charleroi","Amsterdam",264735,264.735,164.506329,10121,168.683333333333,2.81138888888889,"Netherlands","Belgium"
"146","Charleroi","Arhus",955132,955.132,593.5190248,32873,547.883333333333,9.13138888888889,"Denmark","Belgium"
"147","Charleroi","Athens",2826023,2826.023,1756.0906922,96771,1612.85,26.8808333333333,"Greece","Belgium"
"148","Charleroi","Barcelona",1320766,1320.766,820.7239924,43289,721.483333333333,12.0247222222222,"Spain","Belgium"
"149","Charleroi","Bergen",1725905,1725.905,1072.477367,77632,1293.86666666667,21.5644444444444,"Norway","Belgium"
"150","Charleroi","Berlin",775689,775.689,482.0131446,26327,438.783333333333,7.31305555555556,"Germany","Belgium"
"151","Charleroi","Bettembourg",204536,204.536,127.0986704,6846,114.1,1.90166666666667,"Luxembourg","Belgium"
"152","Charleroi","Birkirkara",2482245,2482.245,1542.467043,98423,1640.38333333333,27.3397222222222,"Malta","Belgium"
"153","Charleroi","Birmingham",NA,NA,NA,NA,NA,NA,"UK","Belgium"
"154","Charleroi","Braga",1837568,1837.568,1141.8647552,59577,992.95,16.5491666666667,"Portugal","Belgium"
"155","Charleroi","Bratislava",1191816,1191.816,740.5944624,39892,664.866666666667,11.0811111111111,"Slovakia","Belgium"
"156","Charleroi","Brno",1102796,1102.796,685.2774344,36807,613.45,10.2241666666667,"Czech Republic","Belgium"
"157","Charleroi","Bucharest",2182058,2182.058,1355.9308412,78391,1306.51666666667,21.7752777777778,"Romania","Belgium"
"158","Charleroi","Budapest",1354460,1354.46,841.661444,45329,755.483333333333,12.5913888888889,"Hungary","Belgium"
"159","Charleroi","Celje",1221597,1221.597,759.1003758,41349,689.15,11.4858333333333,"Slovenia","Belgium"
"160","Charleroi","Cluj-Napoca",1770128,1770.128,1099.9575392,65675,1094.58333333333,18.2430555555556,"Romania","Belgium"
"161","Charleroi","Cologne",222744,222.744,138.4131216,7925,132.083333333333,2.20138888888889,"Germany","Belgium"
"162","Charleroi","Copenhagen",953230,953.23,592.337122,36399,606.65,10.1108333333333,"Denmark","Belgium"
"163","Charleroi","Cracow",1296829,1296.829,805.8495406,42576,709.6,11.8266666666667,"Poland","Belgium"
"164","Charleroi","Craiova",1976645,1976.645,1228.287203,68991,1149.85,19.1641666666667,"Romania","Belgium"
"165","Charleroi","Daugavpils",1915697,1915.697,1190.4141158,70542,1175.7,19.595,"Latvia","Belgium"
"166","Charleroi","Debrecen",1610386,1610.386,1000.6938604,53237,887.283333333333,14.7880555555556,"Hungary","Belgium"
"167","Charleroi","Drammen",1389972,1389.972,863.7286008,54930,915.5,15.2583333333333,"Norway","Belgium"
"168","Charleroi","Dudelange",210201,210.201,130.6189014,7018,116.966666666667,1.94944444444444,"Luxembourg","Belgium"
"169","Charleroi","Eindhoven",191955,191.955,119.280837,7265,121.083333333333,2.01805555555556,"Netherlands","Belgium"
"170","Charleroi","Esbjerg",885663,885.663,550.3509882,31684,528.066666666667,8.80111111111111,"Denmark","Belgium"
"171","Charleroi","Esch-Alzette",207161,207.161,128.7298454,6921,115.35,1.9225,"Luxembourg","Belgium"
"172","Charleroi","Espoo",2059240,2059.24,1279.611736,99732,1662.2,27.7033333333333,"Finland","Belgium"
"173","Charleroi","Frankfurt",399375,399.375,248.171625,13821,230.35,3.83916666666667,"Germany","Belgium"
"174","Charleroi","Gazimagusa",3744783,3744.783,2327.0081562,145028,2417.13333333333,40.2855555555556,"Cyprus","Belgium"
"175","Charleroi","Glasgow",1076154,1076.154,668.7220956,39039,650.65,10.8441666666667,"UK","Belgium"
"176","Charleroi","Goteborg",1256497,1256.497,780.7872358,46779,779.65,12.9941666666667,"Sweden","Belgium"
"177","Charleroi","Hamburg",627977,627.977,390.2249078,21272,354.533333333333,5.90888888888889,"Germany","Belgium"
"178","Charleroi","Helsinki",2358578,2358.578,1465.6203692,96990,1616.5,26.9416666666667,"Finland","Belgium"
"179","Charleroi","Iasi",2201916,2201.916,1368.2706024,85774,1429.56666666667,23.8261111111111,"Romania","Belgium"
"180","Charleroi","Iraklion",3163395,3163.395,1965.733653,131536,2192.26666666667,36.5377777777778,"Greece","Belgium"
"181","Charleroi","Jelgava",1927285,1927.285,1197.614899,69762,1162.7,19.3783333333333,"Latvia","Belgium"
"182","Charleroi","Jurmala",1971771,1971.771,1225.2584994,71865,1197.75,19.9625,"Latvia","Belgium"
"183","Charleroi","Kaunas",1705173,1705.173,1059.5945022,60159,1002.65,16.7108333333333,"Lithuania","Belgium"
"184","Charleroi","Klaipeda",1874744,1874.744,1164.9659216,66477,1107.95,18.4658333333333,"Lithuania","Belgium"
"185","Charleroi","Kohtla-Jarve",2348423,2348.423,1459.3100522,88110,1468.5,24.475,"Estonia","Belgium"
"186","Charleroi","Kosice",1549352,1549.352,962.7673328,53816,896.933333333333,14.9488888888889,"Slovakia","Belgium"
"187","Charleroi","Kranj",1103886,1103.886,685.9547604,38885,648.083333333333,10.8013888888889,"Slovenia","Belgium"
"188","Charleroi","Larnaca",3754445,3754.445,2333.012123,145505,2425.08333333333,40.4180555555556,"Cyprus","Belgium"
"189","Charleroi","Leeds",706508,706.508,439.0240712,27315,455.25,7.5875,"UK","Belgium"
"190","Charleroi","Lemesos",3783363,3783.363,2350.9817682,146341,2439.01666666667,40.6502777777778,"Cyprus","Belgium"
"191","Charleroi","Liepaja",1966630,1966.63,1222.063882,70426,1173.76666666667,19.5627777777778,"Latvia","Belgium"
"192","Charleroi","Lisbon",2017365,2017.365,1253.590611,66037,1100.61666666667,18.3436111111111,"Portugal","Belgium"
"193","Charleroi","Liverpool",768253,768.253,477.3924142,29278,487.966666666667,8.13277777777778,"UK","Belgium"
"194","Charleroi","Ljubljana",1131544,1131.544,703.1414416,40071,667.85,11.1308333333333,"Slovenia","Belgium"
"195","Charleroi","Lodz",1219981,1219.981,758.0961934,39648,660.8,11.0133333333333,"Poland","Belgium"
"196","Charleroi","London",405416,405.416,251.9255024,17627,293.783333333333,4.89638888888889,"UK","Belgium"
"197","Charleroi","Luxemburg",174653,174.653,108.5293742,7295,121.583333333333,2.02638888888889,"Luxembourg","Belgium"
"198","Charleroi","Lyon",637122,637.122,395.9076108,22466,374.433333333333,6.24055555555556,"France","Belgium"
"199","Charleroi","Madrid",1556450,1556.45,967.17803,51524,858.733333333333,14.3122222222222,"Spain","Belgium"
"200","Charleroi","Malmo",985443,985.443,612.3542802,37703,628.383333333333,10.4730555555556,"Sweden","Belgium"
"201","Charleroi","Maribor",1168439,1168.439,726.0679946,39682,661.366666666667,11.0227777777778,"Slovenia","Belgium"
"202","Charleroi","Marseille",945866,945.866,587.7611324,32161,536.016666666667,8.93361111111111,"France","Belgium"
"203","Charleroi","Milan",886970,886.97,551.163158,31897,531.616666666667,8.86027777777778,"Italy","Belgium"
"204","Charleroi","Miskolc",1562361,1562.361,970.8511254,51833,863.883333333333,14.3980555555556,"Hungary","Belgium"
"205","Charleroi","Mosta",2488723,2488.723,1546.4924722,99074,1651.23333333333,27.5205555555556,"Malta","Belgium"
"206","Charleroi","Munich",723234,723.234,449.4176076,25680,428,7.13333333333333,"Germany","Belgium"
"207","Charleroi","Naples",NA,NA,NA,NA,NA,NA,"Italy","Belgium"
"208","Charleroi","Narva",2386388,2386.388,1482.9015032,89792,1496.53333333333,24.9422222222222,"Estonia","Belgium"
"209","Charleroi","Nice",1103482,1103.482,685.7037148,37334,622.233333333333,10.3705555555556,"France","Belgium"
"210","Charleroi","Nicosia",3703756,3703.756,2301.5139784,143402,2390.03333333333,39.8338888888889,"Cyprus","Belgium"
"211","Charleroi","Nicosia",3703756,3703.756,2301.5139784,143402,2390.03333333333,39.8338888888889,"Cyprus","Belgium"
"212","Charleroi","Nicosia",3703756,3703.756,2301.5139784,143402,2390.03333333333,39.8338888888889,"Cyprus","Belgium"
"213","Charleroi","Nicosia",3703756,3703.756,2301.5139784,143402,2390.03333333333,39.8338888888889,"Cyprus","Belgium"
"214","Charleroi","Nitra",1278063,1278.063,794.1883482,42705,711.75,11.8625,"Slovakia","Belgium"
"215","Charleroi","Odense",925251,925.251,574.9509714,32169,536.15,8.93583333333333,"Denmark","Belgium"
"216","Charleroi","Olomouc",1177848,1177.848,731.9147472,39013,650.216666666667,10.8369444444444,"Czech Republic","Belgium"
"217","Charleroi","Oslo",1429268,1429.268,888.1471352,56571,942.85,15.7141666666667,"Norway","Belgium"
"218","Charleroi","Ostrava",1267494,1267.494,787.6207716,41098,684.966666666667,11.4161111111111,"Czech Republic","Belgium"
"219","Charleroi","Palermo",2356389,2356.389,1464.2601246,84601,1410.01666666667,23.5002777777778,"Italy","Belgium"
"220","Charleroi","Panevezys",1806692,1806.692,1122.6784088,64317,1071.95,17.8658333333333,"Lithuania","Belgium"
"221","Charleroi","Paris",291671,291.671,181.2443594,10652,177.533333333333,2.95888888888889,"France","Belgium"
"222","Charleroi","Parnu",2144938,2144.938,1332.8644732,78750,1312.5,21.875,"Estonia","Belgium"
"223","Charleroi","Patrai",2794293,2794.293,1736.3736702,98277,1637.95,27.2991666666667,"Greece","Belgium"
"224","Charleroi","Pecs",1425250,1425.25,885.65035,50378,839.633333333333,13.9938888888889,"Hungary","Belgium"
"225","Charleroi","Piraieus",2833092,2833.092,1760.4833688,96910,1615.16666666667,26.9194444444444,"Greece","Belgium"
"226","Charleroi","Plzen",806228,806.228,500.9900792,27026,450.433333333333,7.50722222222222,"Czech Republic","Belgium"
"227","Charleroi","Porto",1866517,1866.517,1159.8536638,60460,1007.66666666667,16.7944444444444,"Portugal","Belgium"
"228","Charleroi","Poznan",1011242,1011.242,628.3857788,33251,554.183333333333,9.23638888888889,"Poland","Belgium"
"229","Charleroi","Prague",905671,905.671,562.7839594,30539,508.983333333333,8.48305555555556,"Czech Republic","Belgium"
"230","Charleroi","Presov",1512411,1512.411,939.8121954,52094,868.233333333333,14.4705555555556,"Slovakia","Belgium"
"231","Charleroi","Qormi",2480805,2480.805,1541.572227,98389,1639.81666666667,27.3302777777778,"Malta","Belgium"
"232","Charleroi","Rabat",2499563,2499.563,1553.2284482,88392,1473.2,24.5533333333333,"Malta","Belgium"
"233","Charleroi","Riga",1965205,1965.205,1221.178387,71657,1194.28333333333,19.9047222222222,"Latvia","Belgium"
"234","Charleroi","Rome",1458774,1458.774,906.4821636,50740,845.666666666667,14.0944444444444,"Italy","Belgium"
"235","Charleroi","Rotterdam",204952,204.952,127.3571728,7767,129.45,2.1575,"Netherlands","Belgium"
"236","Charleroi","Schifflange",206885,206.885,128.558339,6929,115.483333333333,1.92472222222222,"Luxembourg","Belgium"
