"","from","to","m","km","miles","seconds","minutes","hours","Country.to","Country.from"
"29","Aalborg","Linz",1384968,1384.968,860.6191152,46588,776.466666666667,12.9411111111111,"Austria","Denmark"
"30","Aalborg","Piraieus",3071218,3071.218,1908.4548652,106493,1774.88333333333,29.5813888888889,"Greece","Denmark"
"31","Aalborg","Porto",2917496,2917.496,1812.9320144,95924,1598.73333333333,26.6455555555556,"Portugal","Denmark"
"32","Aalborg","Rabat",3550543,3550.543,2206.3074202,123856,2064.26666666667,34.4044444444444,"Malta","Denmark"
"33","Aalborg","Vilnius",1736233,1736.233,1078.8951862,62256,1037.6,17.2933333333333,"Lithuania","Denmark"
"34","Aalborg","Nicosia",3941882,3941.882,2449.4854748,152985,2549.75,42.4958333333333,"Cyprus","Denmark"
"35","Aalborg","Gazimagusa",3982909,3982.909,2474.9796526,154611,2576.85,42.9475,"Cyprus","Denmark"
"36","Aalborg","Amsterdam",901258,901.258,560.0417212,31154,519.233333333333,8.65388888888889,"Netherlands","Denmark"
"37","Aalborg","Debrecen",1848512,1848.512,1148.6653568,62820,1047,17.45,"Hungary","Denmark"
"38","Aalborg","Aalborg",0,0,0,0,0,0,"Denmark","Denmark"
"39","Aalborg","Siauliai",1812459,1812.459,1126.2620226,66018,1100.3,18.3383333333333,"Lithuania","Denmark"
"40","Aalborg","Bratislava",1396249,1396.249,867.6291286,48394,806.566666666667,13.4427777777778,"Slovakia","Denmark"
"41","Aalborg","Munich",1238387,1238.387,769.5336818,41467,691.116666666667,11.5186111111111,"Germany","Denmark"
"42","Aalborg","Cologne",861454,861.454,535.3075156,30154,502.566666666667,8.37611111111111,"Germany","Denmark"
"43","Aalborg","Szeged",1757952,1757.952,1092.3913728,59978,999.633333333333,16.6605555555556,"Hungary","Denmark"
"44","Aalborg","Eindhoven",919117,919.117,571.1393038,31413,523.55,8.72583333333333,"Netherlands","Denmark"
"45","Aalborg","Bettembourg",1070750,1070.75,665.36405,37569,626.15,10.4358333333333,"Luxembourg","Denmark"
"46","Aalborg","Craiova",2214772,2214.772,1376.2593208,78574,1309.56666666667,21.8261111111111,"Romania","Denmark"
"47","Aalborg","Osijek",1832545,1832.545,1138.743463,63003,1050.05,17.5008333333333,"Croatia","Denmark"
"48","Aalborg","Miskolc",1655572,1655.572,1028.7724408,60765,1012.75,16.8791666666667,"Hungary","Denmark"
"49","Aalborg","Rotterdam",936364,936.364,581.8565896,32054,534.233333333333,8.90388888888889,"Netherlands","Denmark"
"50","Aalborg","Tartu",2183356,2183.356,1356.7374184,81770,1362.83333333333,22.7138888888889,"Estonia","Denmark"
"51","Aalborg","Brussels",1028921,1028.921,639.3715094,35844,597.4,9.95666666666667,"Belgium","Denmark"
"52","Aalborg","Naples",NA,NA,NA,NA,NA,NA,"Italy","Denmark"
"53","Aalborg","Klaipeda",1849857,1849.857,1149.5011398,66469,1107.81666666667,18.4636111111111,"Lithuania","Denmark"
"54","Aalborg","Palermo",3003016,3003.016,1866.0741424,106064,1767.73333333333,29.4622222222222,"Italy","Denmark"
"55","Aalborg","Kaunas",1680285,1680.285,1044.129099,60152,1002.53333333333,16.7088888888889,"Lithuania","Denmark"
"56","Aalborg","Pecs",1772730,1772.73,1101.574422,60946,1015.76666666667,16.9294444444444,"Hungary","Denmark"
"57","Aalborg","Parnu",2120050,2120.05,1317.39907,78742,1312.36666666667,21.8727777777778,"Estonia","Denmark"
"58","Aalborg","Cluj-Napoca",2008254,2008.254,1247.9290356,75258,1254.3,20.905,"Romania","Denmark"
"59","Aalborg","Birmingham",NA,NA,NA,NA,NA,NA,"UK","Denmark"
"60","Aalborg","Thessaloniki",2603045,2603.045,1617.532163,90821,1513.68333333333,25.2280555555556,"Greece","Denmark"
"61","Aalborg","Espoo",1090739,1090.739,677.7852146,76737,1278.95,21.3158333333333,"Finland","Denmark"
"62","Aalborg","Milan",1555453,1555.453,966.5584942,54219,903.65,15.0608333333333,"Italy","Denmark"
"63","Aalborg","Sofia",2353594,2353.594,1462.5233116,82231,1370.51666666667,22.8419444444444,"Bulgaria","Denmark"
"64","Aalborg","Burgas",2745615,2745.615,1706.125161,94571,1576.18333333333,26.2697222222222,"Bulgaria","Denmark"
"65","Aalborg","Zilina",1358454,1358.454,844.1433156,48605,810.083333333333,13.5013888888889,"Slovakia","Denmark"
"66","Aalborg","Zagreb",1729118,1729.118,1074.4739252,59366,989.433333333333,16.4905555555556,"Croatia","Denmark"
"67","Aalborg","Kosice",1568303,1568.303,974.5434842,56214,936.9,15.615,"Slovakia","Denmark"
"68","Aalborg","Esbjerg",273814,273.814,170.1480196,9791,163.183333333333,2.71972222222222,"Denmark","Denmark"
"69","Aalborg","Mosta",3135350,3135.35,1948.30649,120536,2008.93333333333,33.4822222222222,"Malta","Denmark"
"70","Aalborg","Tallinn",1051837,1051.837,653.6115118,89158,1485.96666666667,24.7661111111111,"Estonia","Denmark"
"71","Aalborg","Kohtla-Jarve",2323535,2323.535,1443.844649,88102,1468.36666666667,24.4727777777778,"Estonia","Denmark"
"72","Aalborg","Dudelange",1076415,1076.415,668.884281,37741,629.016666666667,10.4836111111111,"Luxembourg","Denmark"
"73","Aalborg","Plzen",1134246,1134.246,704.8204644,39376,656.266666666667,10.9377777777778,"Czech Republic","Denmark"
"74","Aalborg","Stockholm",629142,629.142,390.9488388,35673,594.55,9.90916666666667,"Sweden","Denmark"
"75","Aalborg","Jelgava",1902397,1902.397,1182.1494958,69754,1162.56666666667,19.3761111111111,"Latvia","Denmark"
"76","Aalborg","Madrid",2607429,2607.429,1620.2563806,86988,1449.8,24.1633333333333,"Spain","Denmark"
"77","Aalborg","Graz",1545308,1545.308,960.2543912,52423,873.716666666667,14.5619444444444,"Austria","Denmark"
"78","Aalborg","Maribor",1610291,1610.291,1000.6348274,54218,903.633333333333,15.0605555555556,"Slovenia","Denmark"
"79","Aalborg","Prague",1069784,1069.784,664.7637776,37390,623.166666666667,10.3861111111111,"Czech Republic","Denmark"
"80","Aalborg","Budapest",1592586,1592.586,989.6329404,54912,915.2,15.2533333333333,"Hungary","Denmark"
"81","Aalborg","Nicosia",3941882,3941.882,2449.4854748,152985,2549.75,42.4958333333333,"Cyprus","Denmark"
"82","Aalborg","Sevilla",3067443,3067.443,1906.1090802,101104,1685.06666666667,28.0844444444444,"Spain","Denmark"
"83","Aalborg","Luxemburg",1027912,1027.912,638.7445168,37146,619.1,10.3183333333333,"Luxembourg","Denmark"
"84","Aalborg","Liepaja",1941742,1941.742,1206.5984788,70419,1173.65,19.5608333333333,"Latvia","Denmark"
"85","Aalborg","Presov",1531362,1531.362,951.5883468,54492,908.2,15.1366666666667,"Slovakia","Denmark"
"86","Aalborg","Cracow",1315781,1315.781,817.6263134,44974,749.566666666667,12.4927777777778,"Poland","Denmark"
"87","Aalborg","Zaragoza",2388135,2388.135,1483.987089,80399,1339.98333333333,22.3330555555556,"Spain","Denmark"
"88","Aalborg","Wroclaw",1064482,1064.482,661.4691148,37054,617.566666666667,10.2927777777778,"Poland","Denmark"
"89","Aalborg","Nice",1865221,1865.221,1159.0483294,65079,1084.65,18.0775,"France","Denmark"
"90","Aalborg","Rome",2105401,2105.401,1308.2961814,72203,1203.38333333333,20.0563888888889,"Italy","Denmark"
"91","Aalborg","Zadar",1993656,1993.656,1238.8578384,67279,1121.31666666667,18.6886111111111,"Croatia","Denmark"
"92","Aalborg","Antwerp",987311,987.311,613.5150554,34507,575.116666666667,9.58527777777778,"Belgium","Denmark"
"93","Aalborg","Qormi",3127432,3127.432,1943.3862448,119852,1997.53333333333,33.2922222222222,"Malta","Denmark"
"94","Aalborg","Frankfurt",939735,939.735,583.951329,32529,542.15,9.03583333333333,"Germany","Denmark"
"95","Aalborg","Celje",1663449,1663.449,1033.6672086,55886,931.433333333333,15.5238888888889,"Slovenia","Denmark"
"96","Aalborg","Glasgow",2037062,2037.062,1265.8303268,71601,1193.35,19.8891666666667,"UK","Denmark"
"97","Aalborg","Valencia",2600066,2600.066,1615.6810124,84920,1415.33333333333,23.5888888888889,"Spain","Denmark"
"98","Aalborg","Iraklion",3401522,3401.522,2113.7057708,141119,2351.98333333333,39.1997222222222,"Greece","Denmark"
"99","Aalborg","Arhus",118191,118.191,73.4438874,4725,78.75,1.3125,"Denmark","Denmark"
"100","Aalborg","Braga",2888547,2888.547,1794.9431058,95041,1584.01666666667,26.4002777777778,"Portugal","Denmark"
"101","Aalborg","Poznan",986354,986.354,612.9203756,33244,554.066666666667,9.23444444444444,"Poland","Denmark"
"102","Aalborg","Birkirkara",3128872,3128.872,1944.2810608,119885,1998.08333333333,33.3013888888889,"Malta","Denmark"
"103","Aalborg","Paris",1342651,1342.651,834.3233314,46116,768.6,12.81,"France","Denmark"
"104","Aalborg","s-Gravenhage",942886,942.886,585.9093604,32475,541.25,9.02083333333333,"Netherlands","Denmark"
"105","Aalborg","Berlin",724105,724.105,449.958847,25164,419.4,6.99,"Germany","Denmark"
"106","Aalborg","Liege",973825,973.825,605.134855,33578,559.633333333333,9.32722222222222,"Belgium","Denmark"
"107","Aalborg","Warsaw",1287546,1287.546,800.0810844,42026,700.433333333333,11.6738888888889,"Poland","Denmark"
"108","Aalborg","Uppsala",611361,611.361,379.8997254,36923,615.383333333333,10.2563888888889,"Sweden","Denmark"
"109","Aalborg","Toulouse",2012387,2012.387,1250.4972818,67389,1123.15,18.7191666666667,"France","Denmark"
"110","Aalborg","Lisbon",3068344,3068.344,1906.6689616,101501,1691.68333333333,28.1947222222222,"Portugal","Denmark"
"111","Aalborg","Kranj",1618803,1618.803,1005.9241842,54672,911.2,15.1866666666667,"Slovenia","Denmark"
"112","Aalborg","Ljubljana",1646460,1646.46,1023.110244,55858,930.966666666667,15.5161111111111,"Slovenia","Denmark"
"113","Aalborg","Odense",253560,253.56,157.562184,9705,161.75,2.69583333333333,"Denmark","Denmark"
"114","Aalborg","Innsbruck",1358208,1358.208,843.9904512,46696,778.266666666667,12.9711111111111,"Austria","Denmark"
"115","Aalborg","Schifflange",1078946,1078.946,670.4570444,37858,630.966666666667,10.5161111111111,"Luxembourg","Denmark"
"116","Aalborg","Plovdiv",2507681,2507.681,1558.2729734,87801,1463.35,24.3891666666667,"Bulgaria","Denmark"
"117","Aalborg","Salzburg",1385233,1385.233,860.7837862,46284,771.4,12.8566666666667,"Austria","Denmark"
"118","Aalborg","Turin",1674456,1674.456,1040.5069584,58207,970.116666666667,16.1686111111111,"Italy","Denmark"
"119","Aalborg","Vienna",1398882,1398.882,869.2652748,49911,831.85,13.8641666666667,"Austria","Denmark"
"120","Aalborg","Narva",2361500,2361.5,1467.4361,89784,1496.4,24.94,"Estonia","Denmark"
"121","Aalborg","Hamburg",448777,448.777,278.8700278,16719,278.65,4.64416666666667,"Germany","Denmark"
"122","Aalborg","Patrai",3032419,3032.419,1884.3451666,107860,1797.66666666667,29.9611111111111,"Greece","Denmark"
"123","Aalborg","Oslo",365140,365.14,226.897996,21079,351.316666666667,5.85527777777778,"Norway","Denmark"
"124","Aalborg","Esch-Alzette",1079222,1079.222,670.6285508,37850,630.833333333333,10.5138888888889,"Luxembourg","Denmark"
"125","Aalborg","Nitra",1488761,1488.761,925.1160854,51382,856.366666666667,14.2727777777778,"Slovakia","Denmark"
"126","Aalborg","Liverpool",1729162,1729.162,1074.5012668,61840,1030.66666666667,17.1777777777778,"UK","Denmark"
"127","Aalborg","Tampere",1103703,1103.703,685.8410442,78267,1304.45,21.7408333333333,"Finland","Denmark"
"128","Aalborg","Malmo",448250,448.25,278.54255,16259,270.983333333333,4.51638888888889,"Sweden","Denmark"
"129","Aalborg","Drammen",325845,325.845,202.480083,19438,323.966666666667,5.39944444444444,"Norway","Denmark"
"130","Aalborg","Amadora",3072437,3072.437,1909.2123518,101178,1686.3,28.105,"Portugal","Denmark"
"131","Aalborg","Timisoara",1899438,1899.438,1180.3107732,65103,1085.05,18.0841666666667,"Romania","Denmark"
"132","Aalborg","London",1366325,1366.325,849.034355,50189,836.483333333333,13.9413888888889,"UK","Denmark"
"133","Aalborg","Daugavpils",1890809,1890.809,1174.9487126,70534,1175.56666666667,19.5927777777778,"Latvia","Denmark"
"134","Aalborg","Jurmala",1946883,1946.883,1209.7930962,71857,1197.61666666667,19.9602777777778,"Latvia","Denmark"
"135","Aalborg","Barcelona",2262565,2262.565,1405.957891,74706,1245.1,20.7516666666667,"Spain","Denmark"
"136","Aalborg","Lemesos",4021489,4021.489,2498.9532646,155924,2598.73333333333,43.3122222222222,"Cyprus","Denmark"
"137","Aalborg","Riga",1940317,1940.317,1205.7129838,71649,1194.15,19.9025,"Latvia","Denmark"
"138","Aalborg","Iasi",2146239,2146.239,1333.6729146,84928,1415.46666666667,23.5911111111111,"Romania","Denmark"
"139","Aalborg","Varna",2665303,2665.303,1656.2192842,98953,1649.21666666667,27.4869444444444,"Bulgaria","Denmark"
"140","Aalborg","Athens",3064150,3064.15,1904.06281,106354,1772.56666666667,29.5427777777778,"Greece","Denmark"
"141","Arhus","Nitra",1379948,1379.948,857.4996872,47977,799.616666666667,13.3269444444444,"Slovakia","Denmark"
"142","Arhus","Drammen",444000,444,275.9016,23361,389.35,6.48916666666667,"Norway","Denmark"
"143","Arhus","Kranj",1509990,1509.99,938.307786,51267,854.45,14.2408333333333,"Slovenia","Denmark"
"144","Arhus","Kosice",1459490,1459.49,906.927086,52809,880.15,14.6691666666667,"Slovakia","Denmark"
"145","Arhus","Glasgow",1928249,1928.249,1198.2139286,68196,1136.6,18.9433333333333,"UK","Denmark"
"146","Arhus","Naples",NA,NA,NA,NA,NA,NA,"Italy","Denmark"
"147","Arhus","Plzen",1025433,1025.433,637.2040662,35971,599.516666666667,9.99194444444444,"Czech Republic","Denmark"
"148","Arhus","Maribor",1501478,1501.478,933.0184292,50814,846.9,14.115,"Slovenia","Denmark"
"149","Arhus","Daugavpils",1781996,1781.996,1107.3323144,67130,1118.83333333333,18.6472222222222,"Latvia","Denmark"
"150","Arhus","Ruse",2364638,2364.638,1469.3860532,87563,1459.38333333333,24.3230555555556,"Bulgaria","Denmark"
"151","Arhus","Poznan",877541,877.541,545.3039774,29839,497.316666666667,8.28861111111111,"Poland","Denmark"
"152","Arhus","Kohtla-Jarve",2214722,2214.722,1376.2282508,84697,1411.61666666667,23.5269444444444,"Estonia","Denmark"
"153","Arhus","Cluj-Napoca",1899441,1899.441,1180.3126374,71853,1197.55,19.9591666666667,"Romania","Denmark"
"154","Arhus","Gent",937850,937.85,582.77999,33055,550.916666666667,9.18194444444444,"Belgium","Denmark"
"155","Arhus","Marseille",1825436,1825.436,1134.3259304,60162,1002.7,16.7116666666667,"France","Denmark"
"156","Arhus","Klaipeda",1741044,1741.044,1081.8847416,63064,1051.06666666667,17.5177777777778,"Lithuania","Denmark"
"157","Arhus","Palermo",2894203,2894.203,1798.4577442,102659,1710.98333333333,28.5163888888889,"Italy","Denmark"
"158","Arhus","Miskolc",1546759,1546.759,961.1560426,57360,956,15.9333333333333,"Hungary","Denmark"
"159","Arhus","Lisbon",2959531,2959.531,1839.0525634,98097,1634.95,27.2491666666667,"Portugal","Denmark"
"160","Arhus","Vantaa",1321916,1321.916,821.4386024,75864,1264.4,21.0733333333333,"Finland","Denmark"
"161","Arhus","Celje",1554636,1554.636,966.0508104,52481,874.683333333333,14.5780555555556,"Slovenia","Denmark"
"162","Arhus","Parnu",2011237,2011.237,1249.7826718,75338,1255.63333333333,20.9272222222222,"Estonia","Denmark"
"163","Arhus","Jurmala",1838070,1838.07,1142.176698,68453,1140.88333333333,19.0147222222222,"Latvia","Denmark"
"164","Arhus","Oslo",483295,483.295,300.319513,25001,416.683333333333,6.94472222222222,"Norway","Denmark"
"165","Arhus","Bratislava",1287436,1287.436,800.0127304,44989,749.816666666667,12.4969444444444,"Slovakia","Denmark"
"166","Arhus","Kaunas",1571472,1571.472,976.5127008,56747,945.783333333333,15.7630555555556,"Lithuania","Denmark"
"167","Arhus","Wroclaw",955669,955.669,593.8527166,33649,560.816666666667,9.34694444444444,"Poland","Denmark"
"168","Arhus","Timisoara",1790625,1790.625,1112.694375,61698,1028.3,17.1383333333333,"Romania","Denmark"
"169","Arhus","Setubal",2976952,2976.952,1849.8779728,98681,1644.68333333333,27.4113888888889,"Portugal","Denmark"
"170","Arhus","Burgas",2636802,2636.802,1638.5087628,91167,1519.45,25.3241666666667,"Bulgaria","Denmark"
"171","Arhus","Jelgava",1793584,1793.584,1114.5330976,66349,1105.81666666667,18.4302777777778,"Latvia","Denmark"
"172","Arhus","Lodz",1086280,1086.28,675.014392,36235,603.916666666667,10.0652777777778,"Poland","Denmark"
"173","Arhus","Amadora",2963624,2963.624,1841.5959536,97774,1629.56666666667,27.1594444444444,"Portugal","Denmark"
"174","Arhus","Copenhagen",186963,186.963,116.1788082,11480,191.333333333333,3.18888888888889,"Denmark","Denmark"
"175","Arhus","Vasteras",820681,820.681,509.9711734,34082,568.033333333333,9.46722222222222,"Sweden","Denmark"
"176","Arhus","Zabbar",3023225,3023.225,1878.632015,116878,1947.96666666667,32.4661111111111,"Malta","Denmark"
"177","Arhus","Presov",1422549,1422.549,883.9719486,51087,851.45,14.1908333333333,"Slovakia","Denmark"
"178","Arhus","Lyon",1519261,1519.261,944.0687854,50578,842.966666666667,14.0494444444444,"France","Denmark"
"179","Arhus","Thessaloniki",2494232,2494.232,1549.9157648,87416,1456.93333333333,24.2822222222222,"Greece","Denmark"
"180","Arhus","London",1257512,1257.512,781.4179568,46784,779.733333333333,12.9955555555556,"UK","Denmark"
"181","Arhus","Debrecen",1739699,1739.699,1081.0489586,59415,990.25,16.5041666666667,"Hungary","Denmark"
"182","Arhus","Tallinn",2138155,2138.155,1328.649517,81084,1351.4,22.5233333333333,"Estonia","Denmark"
"183","Arhus","Budapest",1483773,1483.773,922.0165422,51507,858.45,14.3075,"Hungary","Denmark"
"184","Arhus","Frankfurt",830922,830.922,516.3349308,29124,485.4,8.09,"Germany","Denmark"
"185","Arhus","Riga",1831504,1831.504,1138.0965856,68244,1137.4,18.9566666666667,"Latvia","Denmark"
"186","Arhus","Iasi",2037426,2037.426,1266.0565164,81523,1358.71666666667,22.6452777777778,"Romania","Denmark"
"187","Arhus","Turku",1149817,1149.817,714.4962838,69610,1160.16666666667,19.3361111111111,"Finland","Denmark"
"188","Arhus","Munich",1129574,1129.574,701.9172836,38062,634.366666666667,10.5727777777778,"Germany","Denmark"
"189","Arhus","Innsbruck",1249395,1249.395,776.374053,43291,721.516666666667,12.0252777777778,"Austria","Denmark"
"190","Arhus","Olomouc",1269721,1269.721,789.0046294,42804,713.4,11.89,"Czech Republic","Denmark"
"191","Arhus","Trondheim",978219,978.219,607.8652866,47718,795.3,13.255,"Norway","Denmark"
"192","Arhus","Goteborg",495816,495.816,308.1000624,21932,365.533333333333,6.09222222222222,"Sweden","Denmark"
"193","Arhus","Prague",960971,960.971,597.1473794,33985,566.416666666667,9.44027777777778,"Czech Republic","Denmark"
"194","Arhus","Liverpool",1620349,1620.349,1006.8848686,58435,973.916666666667,16.2319444444444,"UK","Denmark"
"195","Arhus","Nice",1756408,1756.408,1091.4319312,61674,1027.9,17.1316666666667,"France","Denmark"
"196","Arhus","Aalborg",118439,118.439,73.5979946,4777,79.6166666666667,1.32694444444444,"Denmark","Denmark"
"197","Arhus","Hamburg",339964,339.964,211.2536296,13314,221.9,3.69833333333333,"Germany","Denmark"
"198","Arhus","Tampere",1311523,1311.523,814.9803922,76416,1273.6,21.2266666666667,"Finland","Denmark"
"199","Arhus","Pecs",1663917,1663.917,1033.9580238,57541,959.016666666667,15.9836111111111,"Hungary","Denmark"
"200","Arhus","Birmingham",NA,NA,NA,NA,NA,NA,"UK","Denmark"
"201","Arhus","Nicosia",3833069,3833.069,2381.8690766,149580,2493,41.55,"Cyprus","Denmark"
"202","Arhus","Szeged",1649139,1649.139,1024.7749746,56573,942.883333333333,15.7147222222222,"Hungary","Denmark"
"203","Arhus","Sevilla",2958630,2958.63,1838.492682,97699,1628.31666666667,27.1386111111111,"Spain","Denmark"
"204","Arhus","Turin",1565643,1565.643,972.8905602,54802,913.366666666667,15.2227777777778,"Italy","Denmark"
"205","Arhus","Zagreb",1620305,1620.305,1006.857527,55961,932.683333333333,15.5447222222222,"Croatia","Denmark"
"206","Arhus","Liege",865012,865.012,537.5184568,30173,502.883333333333,8.38138888888889,"Belgium","Denmark"
"207","Arhus","Athens",2955337,2955.337,1836.4464118,102949,1715.81666666667,28.5969444444444,"Greece","Denmark"
"208","Arhus","Amsterdam",792445,792.445,492.425323,27750,462.5,7.70833333333333,"Netherlands","Denmark"
"209","Arhus","Liepaja",1832929,1832.929,1138.9820806,67014,1116.9,18.615,"Latvia","Denmark"
"210","Arhus","Plovdiv",2398868,2398.868,1490.6565752,84396,1406.6,23.4433333333333,"Bulgaria","Denmark"
"211","Arhus","Madrid",2498616,2498.616,1552.6399824,83583,1393.05,23.2175,"Spain","Denmark"
"212","Arhus","Sofia",2244781,2244.781,1394.9069134,78826,1313.76666666667,21.8961111111111,"Bulgaria","Denmark"
"213","Arhus","Antwerp",878498,878.498,545.8986572,31102,518.366666666667,8.63944444444444,"Belgium","Denmark"
"214","Arhus","Bettembourg",961937,961.937,597.7476518,34164,569.4,9.49,"Luxembourg","Denmark"
"215","Arhus","Split",2008316,2008.316,1247.9675624,67565,1126.08333333333,18.7680555555556,"Croatia","Denmark"
"216","Arhus","Charleroi",955725,955.725,593.887515,33054,550.9,9.18166666666667,"Belgium","Denmark"
"217","Arhus","Zilina",1249641,1249.641,776.5269174,45200,753.333333333333,12.5555555555556,"Slovakia","Denmark"
"218","Arhus","Brussels",920108,920.108,571.7551112,32439,540.65,9.01083333333333,"Belgium","Denmark"
"219","Arhus","Rijeka",1648035,1648.035,1024.088949,57490,958.166666666667,15.9694444444444,"Croatia","Denmark"
"220","Arhus","Nicosia",3833069,3833.069,2381.8690766,149580,2493,41.55,"Cyprus","Denmark"
"221","Arhus","Esch-Alzette",970409,970.409,603.0121526,34446,574.1,9.56833333333333,"Luxembourg","Denmark"
"222","Arhus","Graz",1436495,1436.495,892.637993,49018,816.966666666667,13.6161111111111,"Austria","Denmark"
"223","Arhus","Leeds",1558604,1558.604,968.5165256,56473,941.216666666667,15.6869444444444,"UK","Denmark"
"224","Arhus","Zadar",1884843,1884.843,1171.2414402,63874,1064.56666666667,17.7427777777778,"Croatia","Denmark"
"225","Arhus","Ljubljana",1537647,1537.647,955.4938458,52453,874.216666666667,14.5702777777778,"Slovenia","Denmark"
"226","Arhus","Mosta",3026537,3026.537,1880.6900918,117132,1952.2,32.5366666666667,"Malta","Denmark"
"227","Arhus","Barcelona",2153752,2153.752,1338.3414928,71301,1188.35,19.8058333333333,"Spain","Denmark"
"228","Arhus","Brno",1164452,1164.452,723.5904728,41083,684.716666666667,11.4119444444444,"Czech Republic","Denmark"
"229","Arhus","Utrecht",771189,771.189,479.2168446,26828,447.133333333333,7.45222222222222,"Netherlands","Denmark"
"230","Arhus","Bergen",779932,779.932,484.6497448,46062,767.7,12.795,"Norway","Denmark"
"231","Arhus","Toulouse",1903574,1903.574,1182.8808836,63984,1066.4,17.7733333333333,"France","Denmark"
"232","Arhus","Siauliai",1703646,1703.646,1058.6456244,62613,1043.55,17.3925,"Lithuania","Denmark"
"233","Arhus","Qormi",3018619,3018.619,1875.7698466,116447,1940.78333333333,32.3463888888889,"Malta","Denmark"
"234","Arhus","Luxemburg",919099,919.099,571.1281186,33742,562.366666666667,9.37277777777778,"Luxembourg","Denmark"
"235","Arhus","Piraieus",2962405,2962.405,1840.838467,103088,1718.13333333333,28.6355555555556,"Greece","Denmark"
"236","Arhus","Berlin",615292,615.292,382.3424488,21759,362.65,6.04416666666667,"Germany","Denmark"
"237","Arhus","Salzburg",1276420,1276.42,793.167388,42879,714.65,11.9108333333333,"Austria","Denmark"
"238","Arhus","Panevezys",1672991,1672.991,1039.5966074,60904,1015.06666666667,16.9177777777778,"Lithuania","Denmark"
"239","Arhus","Rabat",3441730,3441.73,2138.691022,120451,2007.51666666667,33.4586111111111,"Malta","Denmark"
"240","Arhus","Velenje",1574694,1574.694,978.5148516,53429,890.483333333333,14.8413888888889,"Slovenia","Denmark"
"241","Arhus","Zaragoza",2279322,2279.322,1416.3706908,76994,1283.23333333333,21.3872222222222,"Spain","Denmark"
"242","Arhus","Helsinki",1314352,1314.352,816.7383328,75950,1265.83333333333,21.0972222222222,"Finland","Denmark"
