"","from","to","m","km","miles","seconds","minutes","hours","Country.to","Country.from"
"51","Berlin","Kosice",849340,849.34,527.779876,32367,539.45,8.99083333333333,"Slovakia","Germany"
"52","Berlin","Kranj",965156,965.156,599.7479384,32948,549.133333333333,9.15222222222222,"Slovenia","Germany"
"53","Berlin","Larnaca",3273608,3273.608,2034.2200112,131241,2187.35,36.4558333333333,"Cyprus","Germany"
"54","Berlin","Leeds",1402095,1402.095,871.261833,50602,843.366666666667,14.0561111111111,"UK","Germany"
"55","Berlin","Lemesos",3302526,3302.526,2052.1896564,132077,2201.28333333333,36.6880555555556,"Cyprus","Germany"
"56","Berlin","Liege",685811,685.811,426.1629554,23660,394.333333333333,6.57222222222222,"Belgium","Germany"
"57","Berlin","Liepaja",1228407,1228.407,763.3321098,47777,796.283333333333,13.2713888888889,"Latvia","Germany"
"58","Berlin","Linz",589673,589.673,366.4228022,23989,399.816666666667,6.66361111111111,"Austria","Germany"
"59","Berlin","Lisbon",2780330,2780.33,1727.697062,91584,1526.4,25.44,"Portugal","Germany"
"60","Berlin","Liverpool",1463840,1463.84,909.630176,52565,876.083333333333,14.6013888888889,"UK","Germany"
"61","Berlin","Ljubljana",992813,992.813,616.9339982,34135,568.916666666667,9.48194444444444,"Slovenia","Germany"
"62","Berlin","Lodz",481758,481.758,299.3644212,16998,283.3,4.72166666666667,"Poland","Germany"
"63","Berlin","London",1101003,1101.003,684.1632642,40914,681.9,11.365,"UK","Germany"
"64","Berlin","Luxemburg",782731,782.731,486.3890434,26942,449.033333333333,7.48388888888889,"Luxembourg","Germany"
"65","Berlin","Lyon",1233857,1233.857,766.7187398,40240,670.666666666667,11.1777777777778,"France","Germany"
"66","Berlin","Madrid",2319415,2319.415,1441.284481,77070,1284.5,21.4083333333333,"Spain","Germany"
"67","Berlin","Malmo",470744,470.744,292.5203216,23802,396.7,6.61166666666667,"Sweden","Germany"
"68","Berlin","Maribor",956644,956.644,594.4585816,32495,541.583333333333,9.02638888888889,"Slovenia","Germany"
"69","Berlin","Marseille",1540032,1540.032,956.9758848,49824,830.4,13.84,"France","Germany"
"70","Berlin","Milan",1034043,1034.043,642.5543202,36423,607.05,10.1175,"Italy","Germany"
"71","Berlin","Miskolc",936609,936.609,582.0088326,36918,615.3,10.255,"Hungary","Germany"
"72","Berlin","Mosta",2530508,2530.508,1572.4576712,99278,1654.63333333333,27.5772222222222,"Malta","Germany"
"73","Berlin","Munich",584740,584.74,363.357436,19743,329.05,5.48416666666667,"Germany","Germany"
"74","Berlin","Naples",NA,NA,NA,NA,NA,NA,"Italy","Germany"
"75","Berlin","Narva",1648165,1648.165,1024.169731,67142,1119.03333333333,18.6505555555556,"Estonia","Germany"
"76","Berlin","Nice",1343814,1343.814,835.0460196,47288,788.133333333333,13.1355555555556,"France","Germany"
"77","Berlin","Nicosia",3222919,3222.919,2002.7218666,129138,2152.3,35.8716666666667,"Cyprus","Germany"
"78","Berlin","Nicosia",3222919,3222.919,2002.7218666,129138,2152.3,35.8716666666667,"Cyprus","Germany"
"79","Berlin","Nicosia",3222919,3222.919,2002.7218666,129138,2152.3,35.8716666666667,"Cyprus","Germany"
"80","Berlin","Nicosia",3222919,3222.919,2002.7218666,129138,2152.3,35.8716666666667,"Cyprus","Germany"
"81","Berlin","Nitra",769798,769.798,478.3524772,27534,458.9,7.64833333333333,"Slovakia","Germany"
"82","Berlin","Odense",584861,584.861,363.4326254,21040,350.666666666667,5.84444444444444,"Denmark","Germany"
"83","Berlin","Olomouc",659571,659.571,409.8574194,22362,372.7,6.21166666666667,"Czech Republic","Germany"
"84","Berlin","Osijek",1113583,1113.583,691.9804762,39156,652.6,10.8766666666667,"Croatia","Germany"
"85","Berlin","Oslo",1032623,1032.623,641.6719322,43626,727.1,12.1183333333333,"Norway","Germany"
"86","Berlin","Ostrava",567482,567.482,352.6333148,19649,327.483333333333,5.45805555555556,"Czech Republic","Germany"
"87","Berlin","Palermo",2398174,2398.174,1490.2253236,84806,1413.43333333333,23.5572222222222,"Italy","Germany"
"88","Berlin","Panevezys",1068469,1068.469,663.9466366,41667,694.45,11.5741666666667,"Lithuania","Germany"
"89","Berlin","Paris",1054636,1054.636,655.3508104,36198,603.3,10.055,"France","Germany"
"90","Berlin","Parnu",1406715,1406.715,874.132701,56100,935,15.5833333333333,"Estonia","Germany"
"91","Berlin","Patrai",2313456,2313.456,1437.5815584,84013,1400.21666666667,23.3369444444444,"Greece","Germany"
"92","Berlin","Pecs",1053767,1053.767,654.8108138,37098,618.3,10.305,"Hungary","Germany"
"93","Berlin","Piraieus",2352256,2352.256,1461.6918784,82645,1377.41666666667,22.9569444444444,"Greece","Germany"
"94","Berlin","Plovdiv",1788718,1788.718,1111.5093652,63954,1065.9,17.765,"Bulgaria","Germany"
