"","from","to","m","km","miles","seconds","minutes","hours","Country.to","Country.from"
"85","Birmingham","Oslo",NA,NA,NA,NA,NA,NA,"Norway","UK"
"86","Birmingham","Ostrava",NA,NA,NA,NA,NA,NA,"Czech Republic","UK"
"87","Birmingham","Palermo",NA,NA,NA,NA,NA,NA,"Italy","UK"
"88","Birmingham","Panevezys",NA,NA,NA,NA,NA,NA,"Lithuania","UK"
"89","Birmingham","Paris",NA,NA,NA,NA,NA,NA,"France","UK"
"90","Birmingham","Parnu",NA,NA,NA,NA,NA,NA,"Estonia","UK"
"91","Birmingham","Patrai",NA,NA,NA,NA,NA,NA,"Greece","UK"
"92","Birmingham","Pecs",NA,NA,NA,NA,NA,NA,"Hungary","UK"
"93","Birmingham","Piraieus",NA,NA,NA,NA,NA,NA,"Greece","UK"
"94","Birmingham","Plovdiv",NA,NA,NA,NA,NA,NA,"Bulgaria","UK"
"95","Birmingham","Plzen",NA,NA,NA,NA,NA,NA,"Czech Republic","UK"
"96","Birmingham","Porto",NA,NA,NA,NA,NA,NA,"Portugal","UK"
"97","Birmingham","Poznan",NA,NA,NA,NA,NA,NA,"Poland","UK"
"98","Birmingham","Prague",NA,NA,NA,NA,NA,NA,"Czech Republic","UK"
"99","Birmingham","Presov",NA,NA,NA,NA,NA,NA,"Slovakia","UK"
"100","Birmingham","Qormi",NA,NA,NA,NA,NA,NA,"Malta","UK"
"101","Birmingham","Rabat",NA,NA,NA,NA,NA,NA,"Malta","UK"
"102","Birmingham","Riga",NA,NA,NA,NA,NA,NA,"Latvia","UK"
"103","Birmingham","Rijeka",NA,NA,NA,NA,NA,NA,"Croatia","UK"
"104","Birmingham","Rome",NA,NA,NA,NA,NA,NA,"Italy","UK"
"105","Birmingham","Rotterdam",NA,NA,NA,NA,NA,NA,"Netherlands","UK"
"106","Birmingham","Ruse",NA,NA,NA,NA,NA,NA,"Bulgaria","UK"
"107","Birmingham","Salzburg",NA,NA,NA,NA,NA,NA,"Austria","UK"
"108","Birmingham","Schifflange",NA,NA,NA,NA,NA,NA,"Luxembourg","UK"
"109","Birmingham","Setubal",NA,NA,NA,NA,NA,NA,"Portugal","UK"
"110","Birmingham","Sevilla",NA,NA,NA,NA,NA,NA,"Spain","UK"
"111","Birmingham","Siauliai",NA,NA,NA,NA,NA,NA,"Lithuania","UK"
"112","Birmingham","Sofia",NA,NA,NA,NA,NA,NA,"Bulgaria","UK"
"113","Birmingham","Split",NA,NA,NA,NA,NA,NA,"Croatia","UK"
"114","Birmingham","Stavanger-Sandnes",NA,NA,NA,NA,NA,NA,"Norway","UK"
"115","Birmingham","Stockholm",NA,NA,NA,NA,NA,NA,"Sweden","UK"
"116","Birmingham","Szeged",NA,NA,NA,NA,NA,NA,"Hungary","UK"
"117","Birmingham","Tallinn",NA,NA,NA,NA,NA,NA,"Estonia","UK"
"118","Birmingham","Tampere",NA,NA,NA,NA,NA,NA,"Finland","UK"
"119","Birmingham","Tartu",NA,NA,NA,NA,NA,NA,"Estonia","UK"
"120","Birmingham","Thessaloniki",NA,NA,NA,NA,NA,NA,"Greece","UK"
"121","Birmingham","Timisoara",NA,NA,NA,NA,NA,NA,"Romania","UK"
"122","Birmingham","Toulouse",NA,NA,NA,NA,NA,NA,"France","UK"
"123","Birmingham","Trondheim",NA,NA,NA,NA,NA,NA,"Norway","UK"
"124","Birmingham","Turin",NA,NA,NA,NA,NA,NA,"Italy","UK"
"125","Birmingham","Turku",NA,NA,NA,NA,NA,NA,"Finland","UK"
"126","Birmingham","Uppsala",NA,NA,NA,NA,NA,NA,"Sweden","UK"
"127","Birmingham","Utrecht",NA,NA,NA,NA,NA,NA,"Netherlands","UK"
"128","Birmingham","Valencia",NA,NA,NA,NA,NA,NA,"Spain","UK"
"129","Birmingham","Vantaa",NA,NA,NA,NA,NA,NA,"Finland","UK"
"130","Birmingham","Varna",NA,NA,NA,NA,NA,NA,"Bulgaria","UK"
"131","Birmingham","Vasteras",NA,NA,NA,NA,NA,NA,"Sweden","UK"
"132","Birmingham","Velenje",NA,NA,NA,NA,NA,NA,"Slovenia","UK"
"133","Birmingham","Vienna",NA,NA,NA,NA,NA,NA,"Austria","UK"
"134","Birmingham","Vilnius",NA,NA,NA,NA,NA,NA,"Lithuania","UK"
"135","Birmingham","Warsaw",NA,NA,NA,NA,NA,NA,"Poland","UK"
"136","Birmingham","Wroclaw",NA,NA,NA,NA,NA,NA,"Poland","UK"
"137","Birmingham","Zabbar",NA,NA,NA,NA,NA,NA,"Malta","UK"
"138","Birmingham","Zadar",NA,NA,NA,NA,NA,NA,"Croatia","UK"
"139","Birmingham","Zagreb",NA,NA,NA,NA,NA,NA,"Croatia","UK"
"140","Birmingham","Zaragoza",NA,NA,NA,NA,NA,NA,"Spain","UK"
"141","Birmingham","Zilina",NA,NA,NA,NA,NA,NA,"Slovakia","UK"
"142","Birmingham","s-Gravenhage",NA,NA,NA,NA,NA,NA,"Netherlands","UK"
"143","Glasgow","Aalborg",1995468,1995.468,1239.9838152,71891,1198.18333333333,19.9697222222222,"Denmark","UK"
"144","Glasgow","Amadora",2820216,2820.216,1752.4822224,95762,1596.03333333333,26.6005555555556,"Portugal","UK"
"145","Glasgow","Amsterdam",1168343,1168.343,726.0083402,44248,737.466666666667,12.2911111111111,"Netherlands","UK"
"146","Glasgow","Antwerp",1007996,1007.996,626.3687144,38462,641.033333333333,10.6838888888889,"Belgium","UK"
"147","Glasgow","Arhus",1886189,1886.189,1172.0778446,68417,1140.28333333333,19.0047222222222,"Denmark","UK"
"148","Glasgow","Athens",3826792,3826.792,2377.9685488,134250,2237.5,37.2916666666667,"Greece","UK"
"149","Glasgow","Barcelona",2125675,2125.675,1320.894445,73820,1230.33333333333,20.5055555555556,"Spain","UK"
"150","Glasgow","Bergen",2656962,2656.962,1651.0361868,113176,1886.26666666667,31.4377777777778,"Norway","UK"
"151","Glasgow","Berlin",1729130,1729.13,1074.481382,62501,1041.68333333333,17.3613888888889,"Germany","UK"
"152","Glasgow","Bettembourg",1223832,1223.832,760.4892048,44940,749,12.4833333333333,"Luxembourg","UK"
"153","Glasgow","Birkirkara",3524062,3524.062,2189.8521268,134516,2241.93333333333,37.3655555555556,"Malta","UK"
"154","Glasgow","Birmingham",NA,NA,NA,NA,NA,NA,"UK","UK"
"155","Glasgow","Braga",2636326,2636.326,1638.2129764,89625,1493.75,24.8958333333333,"Portugal","UK"
"156","Glasgow","Bratislava",2192585,2192.585,1362.472319,77371,1289.51666666667,21.4919444444444,"Slovakia","UK"
"157","Glasgow","Brno",2103565,2103.565,1307.155291,74286,1238.1,20.635,"Czech Republic","UK"
"158","Glasgow","Brussels",1000248,1000.248,621.5541072,38192,636.533333333333,10.6088888888889,"Belgium","UK"
"159","Glasgow","Bucharest",3182827,3182.827,1977.8086978,115869,1931.15,32.1858333333333,"Romania","UK"
"160","Glasgow","Budapest",2355229,2355.229,1463.5393006,82807,1380.11666666667,23.0019444444444,"Hungary","UK"
"161","Glasgow","Burgas",3508258,3508.258,2180.0315212,122467,2041.11666666667,34.0186111111111,"Bulgaria","UK"
"162","Glasgow","Celje",2222366,2222.366,1380.9782324,78828,1313.8,21.8966666666667,"Slovenia","UK"
"163","Glasgow","Charleroi",1031753,1031.753,641.1313142,39010,650.166666666667,10.8361111111111,"Belgium","UK"
"164","Glasgow","Cluj-Napoca",2770896,2770.896,1721.8347744,103154,1719.23333333333,28.6538888888889,"Romania","UK"
"165","Glasgow","Cologne",1223513,1223.513,760.2909782,45403,756.716666666667,12.6119444444444,"Germany","UK"
"166","Glasgow","Copenhagen",1884287,1884.287,1170.8959418,71944,1199.06666666667,19.9844444444444,"Denmark","UK"
"167","Glasgow","Cracow",2262178,2262.178,1405.7174092,79911,1331.85,22.1975,"Poland","UK"
"168","Glasgow","Craiova",2977414,2977.414,1850.1650596,106470,1774.5,29.575,"Romania","UK"
"169","Glasgow","Daugavpils",2869138,2869.138,1782.8823532,106717,1778.61666666667,29.6436111111111,"Latvia","UK"
"170","Glasgow","Debrecen",2611155,2611.155,1622.571717,90716,1511.93333333333,25.1988888888889,"Hungary","UK"
"171","Glasgow","Drammen",2321029,2321.029,1442.2874206,90475,1507.91666666667,25.1319444444444,"Norway","UK"
"172","Glasgow","Dudelange",1229497,1229.497,764.0094358,45113,751.883333333333,12.5313888888889,"Luxembourg","UK"
"173","Glasgow","Eindhoven",1095564,1095.564,680.7834696,41391,689.85,11.4975,"Netherlands","UK"
"174","Glasgow","Esbjerg",1816720,1816.72,1128.909808,67228,1120.46666666667,18.6744444444444,"Denmark","UK"
"175","Glasgow","Esch-Alzette",1226457,1226.457,762.1203798,45016,750.266666666667,12.5044444444444,"Luxembourg","UK"
"176","Glasgow","Espoo",2990297,2990.297,1858.1705558,135277,2254.61666666667,37.5769444444444,"Finland","UK"
"177","Glasgow","Frankfurt",1400144,1400.144,870.0494816,51300,855,14.25,"Germany","UK"
"178","Glasgow","Gazimagusa",4745552,4745.552,2948.8860128,182506,3041.76666666667,50.6961111111111,"Cyprus","UK"
"179","Glasgow","Gent",950583,950.583,590.6922762,36524,608.733333333333,10.1455555555556,"Belgium","UK"
"180","Glasgow","Glasgow",0,0,0,0,0,0,"UK","UK"
"181","Glasgow","Goteborg",2187554,2187.554,1359.3460556,82323,1372.05,22.8675,"Sweden","UK"
"182","Glasgow","Graz",2104225,2104.225,1307.565415,75366,1256.1,20.935,"Austria","UK"
"183","Glasgow","Hamburg",1559035,1559.035,968.784349,56816,946.933333333333,15.7822222222222,"Germany","UK"
"184","Glasgow","Helsinki",3312019,3312.019,2058.0886066,133164,2219.4,36.99,"Finland","UK"
"185","Glasgow","Iasi",3202684,3202.684,1990.1478376,123252,2054.2,34.2366666666667,"Romania","UK"
"186","Glasgow","Innsbruck",1864844,1864.844,1158.8140616,66759,1112.65,18.5441666666667,"Austria","UK"
"187","Glasgow","Iraklion",4164164,4164.164,2587.6115096,169015,2816.91666666667,46.9486111111111,"Greece","UK"
"188","Glasgow","Jelgava",2880726,2880.726,1790.0831364,105936,1765.6,29.4266666666667,"Latvia","UK"
"189","Glasgow","Jurmala",2925213,2925.213,1817.7273582,108040,1800.66666666667,30.0111111111111,"Latvia","UK"
"190","Glasgow","Kaunas",2658614,2658.614,1652.0627396,96334,1605.56666666667,26.7594444444444,"Lithuania","UK"
"191","Glasgow","Klaipeda",2828186,2828.186,1757.4347804,102651,1710.85,28.5141666666667,"Lithuania","UK"
"192","Glasgow","Kohtla-Jarve",3301864,3301.864,2051.7782896,124284,2071.4,34.5233333333333,"Estonia","UK"
"193","Glasgow","Kosice",2514701,2514.701,1562.6352014,91151,1519.18333333333,25.3197222222222,"Slovakia","UK"
"194","Glasgow","Kranj",2155888,2155.888,1339.6688032,75496,1258.26666666667,20.9711111111111,"Slovenia","UK"
"195","Glasgow","Larnaca",4755214,4755.214,2954.8899796,182984,3049.73333333333,50.8288888888889,"Cyprus","UK"
"196","Glasgow","Leeds",355201,355.201,220.7219014,13870,231.166666666667,3.85277777777778,"UK","UK"
"197","Glasgow","Lemesos",4784132,4784.132,2972.8596248,183820,3063.66666666667,51.0611111111111,"Cyprus","UK"
"198","Glasgow","Liege",1099575,1099.575,683.275905,41041,684.016666666667,11.4002777777778,"Belgium","UK"
"199","Glasgow","Liepaja",2920071,2920.071,1814.5321194,106601,1776.68333333333,29.6113888888889,"Latvia","UK"
"200","Glasgow","Linz",1943885,1943.885,1207.930139,69531,1158.85,19.3141666666667,"Austria","UK"
"201","Glasgow","Lisbon",2816123,2816.123,1749.9388322,96085,1601.41666666667,26.6902777777778,"Portugal","UK"
"202","Glasgow","Liverpool",354402,354.402,220.2254028,13184,219.733333333333,3.66222222222222,"UK","UK"
"203","Glasgow","Ljubljana",2183545,2183.545,1356.854863,76683,1278.05,21.3008333333333,"Slovenia","UK"
"204","Glasgow","Lodz",2173422,2173.422,1350.5644308,75822,1263.7,21.0616666666667,"Poland","UK"
"205","Glasgow","London",662912,662.912,411.9335168,24011,400.183333333333,6.66972222222222,"UK","UK"
"206","Glasgow","Luxemburg",1193949,1193.949,741.9199086,45390,756.5,12.6083333333333,"Luxembourg","UK"
"207","Glasgow","Lyon",1562663,1562.663,971.0387882,54292,904.866666666667,15.0811111111111,"France","UK"
"208","Glasgow","Madrid",2355208,2355.208,1463.5262512,81571,1359.51666666667,22.6586111111111,"Spain","UK"
"209","Glasgow","Malmo",1916500,1916.5,1190.9131,73248,1220.8,20.3466666666667,"Sweden","UK"
"210","Glasgow","Maribor",2169208,2169.208,1347.9458512,77161,1286.01666666667,21.4336111111111,"Slovenia","UK"
"211","Glasgow","Marseille",1871407,1871.407,1162.8923098,63987,1066.45,17.7741666666667,"France","UK"
"212","Glasgow","Milan",1932160,1932.16,1200.644224,68220,1137,18.95,"Italy","UK"
"213","Glasgow","Miskolc",2563130,2563.13,1592.728982,89312,1488.53333333333,24.8088888888889,"Hungary","UK"
"214","Glasgow","Mosta",3530540,3530.54,2193.877556,135167,2252.78333333333,37.5463888888889,"Malta","UK"
"215","Glasgow","Munich",1775236,1775.236,1103.1316504,62292,1038.2,17.3033333333333,"Germany","UK"
"216","Glasgow","Naples",NA,NA,NA,NA,NA,NA,"Italy","UK"
"217","Glasgow","Narva",3339829,3339.829,2075.3697406,125966,2099.43333333333,34.9905555555556,"Estonia","UK"
"218","Glasgow","Nice",2029023,2029.023,1260.8348922,69160,1152.66666666667,19.2111111111111,"France","UK"
"219","Glasgow","Nicosia",4704525,4704.525,2923.391835,180881,3014.68333333333,50.2447222222222,"Cyprus","UK"
"220","Glasgow","Nicosia",4704525,4704.525,2923.391835,180881,3014.68333333333,50.2447222222222,"Cyprus","UK"
"221","Glasgow","Nicosia",4704525,4704.525,2923.391835,180881,3014.68333333333,50.2447222222222,"Cyprus","UK"
"222","Glasgow","Nicosia",4704525,4704.525,2923.391835,180881,3014.68333333333,50.2447222222222,"Cyprus","UK"
"223","Glasgow","Nitra",2278832,2278.832,1416.0662048,80184,1336.4,22.2733333333333,"Slovakia","UK"
"224","Glasgow","Odense",1856308,1856.308,1153.5097912,67714,1128.56666666667,18.8094444444444,"Denmark","UK"
"225","Glasgow","Olomouc",2178617,2178.617,1353.7926038,76492,1274.86666666667,21.2477777777778,"Czech Republic","UK"
"226","Glasgow","Osijek",2605965,2605.965,1619.346651,89338,1488.96666666667,24.8161111111111,"Croatia","UK"
"227","Glasgow","Oslo",2360325,2360.325,1466.705955,92116,1535.26666666667,25.5877777777778,"Norway","UK"
"228","Glasgow","Ostrava",2232843,2232.843,1387.4886402,78432,1307.2,21.7866666666667,"Czech Republic","UK"
"229","Glasgow","Palermo",3398206,3398.206,2111.6452084,120695,2011.58333333333,33.5263888888889,"Italy","UK"
"230","Glasgow","Panevezys",2760133,2760.133,1715.1466462,100491,1674.85,27.9141666666667,"Lithuania","UK"
"231","Glasgow","Paris",1096580,1096.58,681.414812,41183,686.383333333333,11.4397222222222,"France","UK"
"232","Glasgow","Parnu",3098379,3098.379,1925.3327106,114925,1915.41666666667,31.9236111111111,"Estonia","UK"
"233","Glasgow","Patrai",3795062,3795.062,2358.2515268,135756,2262.6,37.71,"Greece","UK"
"234","Glasgow","Pecs",2426018,2426.018,1507.5275852,87856,1464.26666666667,24.4044444444444,"Hungary","UK"
"235","Glasgow","Piraieus",3833861,3833.861,2382.3612254,134388,2239.8,37.33,"Greece","UK"
"236","Glasgow","Plovdiv",3270324,3270.324,2032.1793336,115697,1928.28333333333,32.1380555555556,"Bulgaria","UK"
"237","Glasgow","Plzen",1806997,1806.997,1122.8679358,64505,1075.08333333333,17.9180555555556,"Czech Republic","UK"
"238","Glasgow","Porto",2665275,2665.275,1656.201885,90508,1508.46666666667,25.1411111111111,"Portugal","UK"
"239","Glasgow","Poznan",1964684,1964.684,1220.8546376,69426,1157.1,19.285,"Poland","UK"
"240","Glasgow","Prague",1906440,1906.44,1184.661816,68017,1133.61666666667,18.8936111111111,"Czech Republic","UK"
"241","Glasgow","Presov",2477760,2477.76,1539.680064,89428,1490.46666666667,24.8411111111111,"Slovakia","UK"
"242","Glasgow","Qormi",3522622,3522.622,2188.9573108,134482,2241.36666666667,37.3561111111111,"Malta","UK"
"243","Glasgow","Rabat",3298321,3298.321,2049.5766694,118440,1974,32.9,"Malta","UK"
"244","Glasgow","Riga",2918646,2918.646,1813.6466244,107832,1797.2,29.9533333333333,"Latvia","UK"
"245","Glasgow","Rijeka",2293933,2293.933,1425.4499662,81719,1361.98333333333,22.6997222222222,"Croatia","UK"
"246","Glasgow","Rome",2500591,2500.591,1553.8672474,86834,1447.23333333333,24.1205555555556,"Italy","UK"
"247","Glasgow","Rotterdam",1108560,1108.56,688.859184,41893,698.216666666667,11.6369444444444,"Netherlands","UK"
"248","Glasgow","Ruse",3236094,3236.094,2010.9088116,118864,1981.06666666667,33.0177777777778,"Bulgaria","UK"
"249","Glasgow","Salzburg",1922318,1922.318,1194.5284052,67108,1118.46666666667,18.6411111111111,"Austria","UK"
"250","Glasgow","Schifflange",1226181,1226.181,761.9488734,45023,750.383333333333,12.5063888888889,"Luxembourg","UK"
"251","Glasgow","Setubal",2833543,2833.543,1760.7636202,96669,1611.15,26.8525,"Portugal","UK"
"252","Glasgow","Sevilla",2815222,2815.222,1749.3789508,95688,1594.8,26.58,"Spain","UK"
"253","Glasgow","Siauliai",2790788,2790.788,1734.1956632,102200,1703.33333333333,28.3888888888889,"Lithuania","UK"
"254","Glasgow","Sofia",3116237,3116.237,1936.4296718,110126,1835.43333333333,30.5905555555556,"Bulgaria","UK"
"255","Glasgow","Split",2651048,2651.048,1647.3612272,93093,1551.55,25.8591666666667,"Croatia","UK"
"256","Glasgow","Stavanger-Sandnes",2429447,2429.447,1509.6583658,98002,1633.36666666667,27.2227777777778,"Norway","UK"
"257","Glasgow","Stockholm",2528700,2528.7,1571.33418,94213,1570.21666666667,26.1702777777778,"Sweden","UK"
"258","Glasgow","Szeged",2520594,2520.594,1566.2971116,87873,1464.55,24.4091666666667,"Hungary","UK"
"259","Glasgow","Tallinn",3225297,3225.297,2004.1995558,120671,2011.18333333333,33.5197222222222,"Estonia","UK"
"260","Glasgow","Tampere",3003261,3003.261,1866.2263854,136807,2280.11666666667,38.0019444444444,"Finland","UK"
"261","Glasgow","Tartu",3161685,3161.685,1964.671059,117952,1965.86666666667,32.7644444444444,"Estonia","UK"
"262","Glasgow","Thessaloniki",3365688,3365.688,2091.4385232,118716,1978.6,32.9766666666667,"Greece","UK"
"263","Glasgow","Timisoara",2662080,2662.08,1654.216512,92998,1549.96666666667,25.8327777777778,"Romania","UK"
"264","Glasgow","Toulouse",1766316,1766.316,1097.5887624,62456,1040.93333333333,17.3488888888889,"France","UK"
"265","Glasgow","Trondheim",2855249,2855.249,1774.2517286,114832,1913.86666666667,31.8977777777778,"Norway","UK"
"266","Glasgow","Turin",1862864,1862.864,1157.5836896,65984,1099.73333333333,18.3288888888889,"Italy","UK"
"267","Glasgow","Turku",2841555,2841.555,1765.742277,130002,2166.7,36.1116666666667,"Finland","UK"
"268","Glasgow","Uppsala",2594472,2594.472,1612.2049008,96961,1616.01666666667,26.9336111111111,"Sweden","UK"
"269","Glasgow","Utrecht",1137326,1137.326,706.7343764,42902,715.033333333333,11.9172222222222,"Netherlands","UK"
"270","Glasgow","Valencia",2463176,2463.176,1530.6175664,84034,1400.56666666667,23.3427777777778,"Spain","UK"
"271","Glasgow","Vantaa",3013654,3013.654,1872.6845956,136256,2270.93333333333,37.8488888888889,"Finland","UK"
"272","Glasgow","Varna",3427946,3427.946,2130.1256444,126849,2114.15,35.2358333333333,"Bulgaria","UK"
"273","Glasgow","Vasteras",2512419,2512.419,1561.2171666,94474,1574.56666666667,26.2427777777778,"Sweden","UK"
"274","Glasgow","Velenje",2242423,2242.423,1393.4416522,79776,1329.6,22.16,"Slovenia","UK"
"275","Glasgow","Vienna",2106596,2106.596,1309.0387544,75277,1254.61666666667,20.9102777777778,"Austria","UK"
"276","Glasgow","Vilnius",2714562,2714.562,1686.8288268,98439,1640.65,27.3441666666667,"Lithuania","UK"
"277","Glasgow","Warsaw",2265876,2265.876,1408.0153464,78208,1303.46666666667,21.7244444444444,"Poland","UK"
"278","Glasgow","Wroclaw",2010879,2010.879,1249.5602106,71991,1199.85,19.9975,"Poland","UK"
"279","Glasgow","Zabbar",3527228,3527.228,2191.8194792,134914,2248.56666666667,37.4761111111111,"Malta","UK"
"280","Glasgow","Zadar",2527575,2527.575,1570.635105,89403,1490.05,24.8341666666667,"Croatia","UK"
