"","from","to","m","km","miles","seconds","minutes","hours","Country.to","Country.from"
"49","Amadora","Klaipeda",3883176,3883.176,2413.0055664,130959,2182.65,36.3775,"Lithuania","Portugal"
"50","Amadora","Kohtla-Jarve",4356854,4356.854,2707.3490756,152592,2543.2,42.3866666666667,"Estonia","Portugal"
"51","Amadora","Kosice",3352940,3352.94,2083.516916,110453,1840.88333333333,30.6813888888889,"Slovakia","Portugal"
"52","Amadora","Kranj",2634592,2634.592,1637.1354688,86890,1448.16666666667,24.1361111111111,"Slovenia","Portugal"
"53","Amadora","Larnaca",5164966,5164.966,3209.5098724,190659,3177.65,52.9608333333333,"Cyprus","Portugal"
"54","Amadora","Leeds",2493259,2493.259,1549.3111426,83704,1395.06666666667,23.2511111111111,"UK","Portugal"
"55","Amadora","Lemesos",5193884,5193.884,3227.4795176,191495,3191.58333333333,53.1930555555556,"Cyprus","Portugal"
"56","Amadora","Liege",2103217,2103.217,1306.9390438,67983,1133.05,18.8841666666667,"Belgium","Portugal"
"57","Amadora","Liepaja",3975062,3975.062,2470.1035268,134908,2248.46666666667,37.4744444444444,"Latvia","Portugal"
"58","Amadora","Linz",2749120,2749.12,1708.303168,90457,1507.61666666667,25.1269444444444,"Austria","Portugal"
"59","Amadora","Lisbon",13498,13.498,8.3876572,1149,19.15,0.319166666666667,"Portugal","Portugal"
"60","Amadora","Liverpool",2555004,2555.004,1587.6794856,85666,1427.76666666667,23.7961111111111,"UK","Portugal"
"61","Amadora","Ljubljana",2609847,2609.847,1621.7589258,86137,1435.61666666667,23.9269444444444,"Slovenia","Portugal"
"62","Amadora","Lodz",3257181,3257.181,2024.0122734,102641,1710.68333333333,28.5113888888889,"Poland","Portugal"
"63","Amadora","London",2192167,2192.167,1362.2125738,74015,1233.58333333333,20.5597222222222,"UK","Portugal"
"64","Amadora","Luxemburg",2156217,2156.217,1339.8732438,68431,1140.51666666667,19.0086111111111,"Luxembourg","Portugal"
"65","Amadora","Lyon",1705478,1705.478,1059.7840292,55533,925.55,15.4258333333333,"France","Portugal"
"66","Amadora","Madrid",633105,633.105,393.411447,20261,337.683333333333,5.62805555555556,"Spain","Portugal"
"67","Amadora","Malmo",2993874,2993.874,1860.3933036,102185,1703.08333333333,28.3847222222222,"Sweden","Portugal"
"68","Amadora","Maribor",2738148,2738.148,1701.4851672,90280,1504.66666666667,25.0777777777778,"Slovenia","Portugal"
"69","Amadora","Marseille",1661325,1661.325,1032.347355,53805,896.75,14.9458333333333,"France","Portugal"
"70","Amadora","Milan",2135200,2135.2,1326.81328,71073,1184.55,19.7425,"Italy","Portugal"
"71","Amadora","Miskolc",3277205,3277.205,2036.455187,107124,1785.4,29.7566666666667,"Hungary","Portugal"
"72","Amadora","Mosta",3541335,3541.335,2200.585569,132575,2209.58333333333,36.8263888888889,"Malta","Portugal"
"73","Amadora","Munich",2474331,2474.331,1537.5492834,81556,1359.26666666667,22.6544444444444,"Germany","Portugal"
"74","Amadora","Naples",NA,NA,NA,NA,NA,NA,"Italy","Portugal"
"75","Amadora","Narva",4394820,4394.82,2730.941148,154274,2571.23333333333,42.8538888888889,"Estonia","Portugal"
"76","Amadora","Nice",1818942,1818.942,1130.2905588,58978,982.966666666667,16.3827777777778,"France","Portugal"
"77","Amadora","Nicosia",5114277,5114.277,3178.0117278,188556,3142.6,52.3766666666667,"Cyprus","Portugal"
"78","Amadora","Nicosia",5114277,5114.277,3178.0117278,188556,3142.6,52.3766666666667,"Cyprus","Portugal"
"79","Amadora","Nicosia",5114277,5114.277,3178.0117278,188556,3142.6,52.3766666666667,"Cyprus","Portugal"
"80","Amadora","Nicosia",5114277,5114.277,3178.0117278,188556,3142.6,52.3766666666667,"Cyprus","Portugal"
"81","Amadora","Nitra",3084067,3084.067,1916.4392338,101110,1685.16666666667,28.0861111111111,"Slovakia","Portugal"
"82","Amadora","Odense",2933682,2933.682,1822.9899948,96651,1610.85,26.8475,"Denmark","Portugal"
"83","Amadora","Olomouc",3056791,3056.791,1899.4899274,97247,1620.78333333333,27.0130555555556,"Czech Republic","Portugal"
"84","Amadora","Osijek",3025413,3025.413,1879.9916382,98610,1643.5,27.3916666666667,"Croatia","Portugal"
"85","Amadora","Oslo",3437699,3437.699,2136.1861586,121053,2017.55,33.6258333333333,"Norway","Portugal"
"86","Amadora","Ostrava",3146820,3146.82,1955.433948,99960,1666,27.7666666666667,"Czech Republic","Portugal"
"87","Amadora","Palermo",3409001,3409.001,2118.3532214,118103,1968.38333333333,32.8063888888889,"Italy","Portugal"
"88","Amadora","Panevezys",3815124,3815.124,2370.7180536,128798,2146.63333333333,35.7772222222222,"Lithuania","Portugal"
"89","Amadora","Paris",1739952,1739.952,1081.2061728,56385,939.75,15.6625,"France","Portugal"
"90","Amadora","Parnu",4153369,4153.369,2580.9034966,143232,2387.2,39.7866666666667,"Estonia","Portugal"
"91","Amadora","Patrai",3581704,3581.704,2225.6708656,148882,2481.36666666667,41.3561111111111,"Greece","Portugal"
"92","Amadora","Pecs",3003254,3003.254,1866.2220356,101106,1685.1,28.085,"Hungary","Portugal"
"93","Amadora","Piraieus",4243613,4243.613,2636.9811182,142063,2367.71666666667,39.4619444444444,"Greece","Portugal"
"94","Amadora","Plovdiv",3680076,3680.076,2286.7992264,123372,2056.2,34.27,"Bulgaria","Portugal"
"95","Amadora","Plzen",2685171,2685.171,1668.5652594,85260,1421,23.6833333333333,"Czech Republic","Portugal"
"96","Amadora","Porto",317335,317.335,197.191969,10116,168.6,2.81,"Portugal","Portugal"
"97","Amadora","Poznan",3019674,3019.674,1876.4254236,97733,1628.88333333333,27.1480555555556,"Poland","Portugal"
"98","Amadora","Prague",2784614,2784.614,1730.3591396,88773,1479.55,24.6591666666667,"Czech Republic","Portugal"
"99","Amadora","Presov",3402165,3402.165,2114.105331,111236,1853.93333333333,30.8988888888889,"Slovakia","Portugal"
"100","Amadora","Qormi",3533417,3533.417,2195.6653238,131890,2198.16666666667,36.6361111111111,"Malta","Portugal"
"101","Amadora","Rabat",938905,938.905,583.435567,37888,631.466666666667,10.5244444444444,"Malta","Portugal"
"102","Amadora","Riga",3973636,3973.636,2469.2174104,136139,2268.98333333333,37.8163888888889,"Latvia","Portugal"
"103","Amadora","Rijeka",2601672,2601.672,1616.6789808,87196,1453.26666666667,24.2211111111111,"Croatia","Portugal"
"104","Amadora","Rome",2511386,2511.386,1560.5752604,84242,1404.03333333333,23.4005555555556,"Italy","Portugal"
"105","Amadora","Rotterdam",2177729,2177.729,1353.2408006,71253,1187.55,19.7925,"Netherlands","Portugal"
"106","Amadora","Ruse",3836138,3836.138,2383.7761532,130197,2169.95,36.1658333333333,"Bulgaria","Portugal"
"107","Amadora","Salzburg",2621413,2621.413,1628.9460382,86372,1439.53333333333,23.9922222222222,"Austria","Portugal"
"108","Amadora","Schifflange",2118427,2118.427,1316.3905378,66769,1112.81666666667,18.5469444444444,"Luxembourg","Portugal"
"109","Amadora","Setubal",57498,57.498,35.7292572,2389,39.8166666666667,0.663611111111111,"Portugal","Portugal"
"110","Amadora","Sevilla",455806,455.806,283.2378484,15136,252.266666666667,4.20444444444444,"Spain","Portugal"
"111","Amadora","Siauliai",3845778,3845.778,2389.7664492,130508,2175.13333333333,36.2522222222222,"Lithuania","Portugal"
"112","Amadora","Sofia",3525989,3525.989,2191.0495646,117801,1963.35,32.7225,"Bulgaria","Portugal"
"113","Amadora","Split",2750997,2750.997,1709.4695358,103585,1726.41666666667,28.7736111111111,"Croatia","Portugal"
"114","Amadora","Stavanger-Sandnes",3506821,3506.821,2179.1385694,126939,2115.65,35.2608333333333,"Norway","Portugal"
"115","Amadora","Stockholm",3606074,3606.074,2240.8143836,123150,2052.5,34.2083333333333,"Sweden","Portugal"
"116","Amadora","Szeged",3234669,3234.669,2010.0233166,105686,1761.43333333333,29.3572222222222,"Hungary","Portugal"
"117","Amadora","Tallinn",4280287,4280.287,2659.7703418,148978,2482.96666666667,41.3827777777778,"Estonia","Portugal"
"118","Amadora","Tampere",4080635,4080.635,2535.706589,165745,2762.41666666667,46.0402777777778,"Finland","Portugal"
"119","Amadora","Tartu",4216675,4216.675,2620.241845,146259,2437.65,40.6275,"Estonia","Portugal"
"120","Amadora","Thessaloniki",3775440,3775.44,2346.058416,126391,2106.51666666667,35.1086111111111,"Greece","Portugal"
"121","Amadora","Timisoara",3376155,3376.155,2097.942717,110811,1846.85,30.7808333333333,"Romania","Portugal"
"122","Amadora","Toulouse",1268583,1268.583,788.2974762,41602,693.366666666667,11.5561111111111,"France","Portugal"
"123","Amadora","Trondheim",3932623,3932.623,2443.7319322,143770,2396.16666666667,39.9361111111111,"Norway","Portugal"
"124","Amadora","Turin",2032511,2032.511,1263.0023354,67330,1122.16666666667,18.7027777777778,"Italy","Portugal"
"125","Amadora","Turku",3918929,3918.929,2435.2224806,158939,2648.98333333333,44.1497222222222,"Finland","Portugal"
"126","Amadora","Uppsala",3671846,3671.846,2281.6851044,125898,2098.3,34.9716666666667,"Sweden","Portugal"
"127","Amadora","Utrecht",2206495,2206.495,1371.115993,72262,1204.36666666667,20.0727777777778,"Netherlands","Portugal"
"128","Amadora","Valencia",889940,889.94,553.008716,30534,508.9,8.48166666666667,"Spain","Portugal"
"129","Amadora","Vantaa",4091028,4091.028,2542.1647992,165193,2753.21666666667,45.8869444444444,"Finland","Portugal"
"130","Amadora","Varna",3969523,3969.523,2466.6615922,135790,2263.16666666667,37.7194444444444,"Bulgaria","Portugal"
"131","Amadora","Vasteras",3589793,3589.793,2230.6973702,123411,2056.85,34.2808333333333,"Sweden","Portugal"
"132","Amadora","Velenje",2686936,2686.936,1669.6620304,89032,1483.86666666667,24.7311111111111,"Slovenia","Portugal"
"133","Amadora","Vienna",2911831,2911.831,1809.4117834,96204,1603.4,26.7233333333333,"Austria","Portugal"
"134","Amadora","Vilnius",3769553,3769.553,2342.4002342,126746,2112.43333333333,35.2072222222222,"Lithuania","Portugal"
"135","Amadora","Warsaw",3320866,3320.866,2063.5861324,106516,1775.26666666667,29.5877777777778,"Poland","Portugal"
"136","Amadora","Wroclaw",3036177,3036.177,1886.6803878,96396,1606.6,26.7766666666667,"Poland","Portugal"
"137","Amadora","Zabbar",3538023,3538.023,2198.5274922,132322,2205.36666666667,36.7561111111111,"Malta","Portugal"
"138","Amadora","Zadar",2887799,2887.799,1794.4782986,96725,1612.08333333333,26.8680555555556,"Croatia","Portugal"
"139","Amadora","Zagreb",2745468,2745.468,1706.0338152,91061,1517.68333333333,25.2947222222222,"Croatia","Portugal"
"140","Amadora","Zaragoza",947369,947.369,588.6950966,30218,503.633333333333,8.39388888888889,"Spain","Portugal"
"141","Amadora","Zilina",3188673,3188.673,1981.4414022,103197,1719.95,28.6658333333333,"Slovakia","Portugal"
"142","Amadora","s-Gravenhage",2200351,2200.351,1367.2981114,72210,1203.5,20.0583333333333,"Netherlands","Portugal"
"143","Braga","Aalborg",2888427,2888.427,1794.8685378,94646,1577.43333333333,26.2905555555556,"Denmark","Portugal"
"144","Braga","Amadora",366979,366.979,228.0407506,11790,196.5,3.275,"Portugal","Portugal"
"145","Braga","Amsterdam",2053097,2053.097,1275.7944758,67424,1123.73333333333,18.7288888888889,"Netherlands","Portugal"
"146","Braga","Antwerp",1892749,1892.749,1176.1542286,61638,1027.3,17.1216666666667,"Belgium","Portugal"
"147","Braga","Arhus",2779148,2779.148,1726.9625672,91172,1519.53333333333,25.3255555555556,"Denmark","Portugal"
"148","Braga","Athens",4052129,4052.129,2517.9929606,135742,2262.36666666667,37.7061111111111,"Greece","Portugal"
"149","Braga","Barcelona",1130852,1130.852,702.7114328,35881,598.016666666667,9.96694444444444,"Spain","Portugal"
"150","Braga","Bergen",3549921,3549.921,2205.9209094,135930,2265.5,37.7583333333333,"Norway","Portugal"
"151","Braga","Berlin",2599705,2599.705,1615.456687,84626,1410.43333333333,23.5072222222222,"Germany","Portugal"
"152","Braga","Bettembourg",1928812,1928.812,1198.5637768,60470,1007.83333333333,16.7972222222222,"Luxembourg","Portugal"
"153","Braga","Birkirkara",3350442,3350.442,2081.9646588,125741,2095.68333333333,34.9280555555556,"Malta","Portugal"
"154","Braga","Birmingham",NA,NA,NA,NA,NA,NA,"UK","Portugal"
"155","Braga","Braga",0,0,0,0,0,0,"Portugal","Portugal"
"156","Braga","Bratislava",2813405,2813.405,1748.249867,92114,1535.23333333333,25.5872222222222,"Slovakia","Portugal"
"157","Braga","Brno",2797323,2797.323,1738.2565122,88858,1480.96666666667,24.6827777777778,"Czech Republic","Portugal"
"158","Braga","Brussels",1865900,1865.9,1159.47026,60664,1011.06666666667,16.8511111111111,"Belgium","Portugal"
"159","Braga","Bucharest",3712486,3712.486,2306.9388004,127499,2124.98333333333,35.4163888888889,"Romania","Portugal"
"160","Braga","Budapest",2888539,2888.539,1794.9381346,94567,1576.11666666667,26.2686111111111,"Hungary","Portugal"
"161","Braga","Burgas",3733595,3733.595,2320.055933,123959,2065.98333333333,34.4330555555556,"Bulgaria","Portugal"
"162","Braga","Celje",2504592,2504.592,1556.3534688,82311,1371.85,22.8641666666667,"Slovenia","Portugal"
"163","Braga","Charleroi",1836473,1836.473,1141.1843222,59215,986.916666666667,16.4486111111111,"Belgium","Portugal"
"164","Braga","Cluj-Napoca",3300556,3300.556,2050.9654984,114783,1913.05,31.8841666666667,"Romania","Portugal"
"165","Braga","Cologne",2046760,2046.76,1271.856664,66224,1103.73333333333,18.3955555555556,"Germany","Portugal"
"166","Braga","Copenhagen",2777246,2777.246,1725.7806644,94698,1578.3,26.305,"Denmark","Portugal"
"167","Braga","Cracow",3103061,3103.061,1928.2421054,98133,1635.55,27.2591666666667,"Poland","Portugal"
"168","Braga","Craiova",3314431,3314.431,2059.5874234,113475,1891.25,31.5208333333333,"Romania","Portugal"
"169","Braga","Daugavpils",3739713,3739.713,2323.8576582,128841,2147.35,35.7891666666667,"Latvia","Portugal"
"170","Braga","Debrecen",3140814,3140.814,1951.7018196,102345,1705.75,28.4291666666667,"Hungary","Portugal"
"171","Braga","Drammen",3213988,3213.988,1997.1721432,113229,1887.15,31.4525,"Norway","Portugal"
"172","Braga","Dudelange",1928870,1928.87,1198.599818,60413,1006.88333333333,16.7813888888889,"Luxembourg","Portugal"
"173","Braga","Eindhoven",1980317,1980.317,1230.5689838,64568,1076.13333333333,17.9355555555556,"Netherlands","Portugal"
"174","Braga","Esbjerg",2709679,2709.679,1683.7945306,89983,1499.71666666667,24.9952777777778,"Denmark","Portugal"
"175","Braga","Esch-Alzette",1903776,1903.776,1183.0064064,60645,1010.75,16.8458333333333,"Luxembourg","Portugal"
"176","Braga","Espoo",3883256,3883.256,2413.0552784,158031,2633.85,43.8975,"Finland","Portugal"
"177","Braga","Frankfurt",2136762,2136.762,1327.7839068,67543,1125.71666666667,18.7619444444444,"Germany","Portugal"
"178","Braga","Gazimagusa",4970888,4970.888,3088.9098032,183998,3066.63333333333,51.1105555555556,"Cyprus","Portugal"
"179","Braga","Gent",1842704,1842.704,1145.0562656,59933,998.883333333333,16.6480555555556,"Belgium","Portugal"
"180","Braga","Glasgow",2678489,2678.489,1664.4130646,89244,1487.4,24.79,"UK","Portugal"
"181","Braga","Goteborg",3080513,3080.513,1914.2307782,105077,1751.28333333333,29.1880555555556,"Sweden","Portugal"
"182","Braga","Graz",2605610,2605.61,1619.126054,85962,1432.7,23.8783333333333,"Austria","Portugal"
"183","Braga","Hamburg",2451993,2451.993,1523.6684502,79570,1326.16666666667,22.1027777777778,"Germany","Portugal"
"184","Braga","Helsinki",4182594,4182.594,2599.0639116,155289,2588.15,43.1358333333333,"Finland","Portugal"
"185","Braga","Iasi",3732344,3732.344,2319.2785616,134882,2248.03333333333,37.4672222222222,"Romania","Portugal"
"186","Braga","Innsbruck",2228740,2228.74,1384.939036,74940,1249,20.8166666666667,"Austria","Portugal"
"187","Braga","Iraklion",4389501,4389.501,2727.6359214,170507,2841.78333333333,47.3630555555556,"Greece","Portugal"
"188","Braga","Jelgava",3751301,3751.301,2331.0584414,128061,2134.35,35.5725,"Latvia","Portugal"
"189","Braga","Jurmala",3795787,3795.787,2358.7020418,130164,2169.4,36.1566666666667,"Latvia","Portugal"
"190","Braga","Kaunas",3529189,3529.189,2193.0380446,118458,1974.3,32.905,"Lithuania","Portugal"
"191","Braga","Klaipeda",3698761,3698.761,2298.4100854,124776,2079.6,34.66,"Lithuania","Portugal"
"192","Braga","Kohtla-Jarve",4172439,4172.439,2592.7535946,146409,2440.15,40.6691666666667,"Estonia","Portugal"
"193","Braga","Kosice",3168525,3168.525,1968.921435,104270,1737.83333333333,28.9638888888889,"Slovakia","Portugal"
"194","Braga","Kranj",2450177,2450.177,1522.5399878,80707,1345.11666666667,22.4186111111111,"Slovenia","Portugal"
"195","Braga","Larnaca",4980551,4980.551,3094.9143914,184476,3074.6,51.2433333333333,"Cyprus","Portugal"
"196","Braga","Leeds",2308843,2308.843,1434.7150402,77520,1292,21.5333333333333,"UK","Portugal"
"197","Braga","Lemesos",5009468,5009.468,3112.8834152,185312,3088.53333333333,51.4755555555556,"Cyprus","Portugal"
"198","Braga","Liege",1918802,1918.802,1192.3435628,61800,1030,17.1666666666667,"Belgium","Portugal"
"199","Braga","Liepaja",3790646,3790.646,2355.5074244,128725,2145.41666666667,35.7569444444444,"Latvia","Portugal"
"200","Braga","Linz",2564704,2564.704,1593.7070656,84274,1404.56666666667,23.4094444444444,"Austria","Portugal"
"201","Braga","Lisbon",362885,362.885,225.496739,12113,201.883333333333,3.36472222222222,"Portugal","Portugal"
"202","Braga","Liverpool",2370588,2370.588,1473.0833832,79483,1324.71666666667,22.0786111111111,"UK","Portugal"
"203","Braga","Ljubljana",2425432,2425.432,1507.1634448,79954,1332.56666666667,22.2094444444444,"Slovenia","Portugal"
"204","Braga","Lodz",3072766,3072.766,1909.4167924,96458,1607.63333333333,26.7938888888889,"Poland","Portugal"
"205","Braga","London",2007751,2007.751,1247.6164714,67832,1130.53333333333,18.8422222222222,"UK","Portugal"
"206","Braga","Luxemburg",1971801,1971.801,1225.2771414,62248,1037.46666666667,17.2911111111111,"Luxembourg","Portugal"
"207","Braga","Lyon",1521062,1521.062,945.1879268,49350,822.5,13.7083333333333,"France","Portugal"
"208","Braga","Madrid",571920,571.92,355.391088,18845,314.083333333333,5.23472222222222,"Spain","Portugal"
"209","Braga","Malmo",2809459,2809.459,1745.7978226,96002,1600.03333333333,26.6672222222222,"Sweden","Portugal"
"210","Braga","Maribor",2553732,2553.732,1586.8890648,84097,1401.61666666667,23.3602777777778,"Slovenia","Portugal"
"211","Braga","Marseille",1476910,1476.91,917.751874,47622,793.7,13.2283333333333,"France","Portugal"
"212","Braga","Milan",1950785,1950.785,1212.217799,64890,1081.5,18.025,"Italy","Portugal"
"213","Braga","Miskolc",3092789,3092.789,1921.8590846,100941,1682.35,28.0391666666667,"Hungary","Portugal"
"214","Braga","Mosta",3356920,3356.92,2085.990088,126392,2106.53333333333,35.1088888888889,"Malta","Portugal"
"215","Braga","Munich",2289915,2289.915,1422.953181,75373,1256.21666666667,20.9369444444444,"Germany","Portugal"
"216","Braga","Naples",NA,NA,NA,NA,NA,NA,"Italy","Portugal"
"217","Braga","Narva",4210404,4210.404,2616.3450456,148091,2468.18333333333,41.1363888888889,"Estonia","Portugal"
"218","Braga","Nice",1634526,1634.526,1015.6944564,52795,879.916666666667,14.6652777777778,"France","Portugal"
"219","Braga","Nicosia",4929862,4929.862,3063.4162468,182373,3039.55,50.6591666666667,"Cyprus","Portugal"
"220","Braga","Nicosia",4929862,4929.862,3063.4162468,182373,3039.55,50.6591666666667,"Cyprus","Portugal"
"221","Braga","Nicosia",4929862,4929.862,3063.4162468,182373,3039.55,50.6591666666667,"Cyprus","Portugal"
"222","Braga","Nicosia",4929862,4929.862,3063.4162468,182373,3039.55,50.6591666666667,"Cyprus","Portugal"
"223","Braga","Nitra",2899652,2899.652,1801.8437528,94927,1582.11666666667,26.3686111111111,"Slovakia","Portugal"
"224","Braga","Odense",2749267,2749.267,1708.3945138,90468,1507.8,25.13,"Denmark","Portugal"
"225","Braga","Olomouc",2872376,2872.376,1784.8944464,91064,1517.73333333333,25.2955555555556,"Czech Republic","Portugal"
"226","Braga","Osijek",2840998,2840.998,1765.3961572,92427,1540.45,25.6741666666667,"Croatia","Portugal"
"227","Braga","Oslo",3253284,3253.284,2021.5906776,114870,1914.5,31.9083333333333,"Norway","Portugal"
"228","Braga","Ostrava",2962405,2962.405,1840.838467,93777,1562.95,26.0491666666667,"Czech Republic","Portugal"
"229","Braga","Palermo",3224586,3224.586,2003.7577404,111920,1865.33333333333,31.0888888888889,"Italy","Portugal"
"230","Braga","Panevezys",3630708,3630.708,2256.1219512,122615,2043.58333333333,34.0597222222222,"Lithuania","Portugal"
"231","Braga","Paris",1555537,1555.537,966.6106918,50202,836.7,13.945,"France","Portugal"
"232","Braga","Parnu",3968954,3968.954,2466.3080156,137049,2284.15,38.0691666666667,"Estonia","Portugal"
"233","Braga","Patrai",3397289,3397.289,2111.0753846,142699,2378.31666666667,39.6386111111111,"Greece","Portugal"
"234","Braga","Pecs",2818839,2818.839,1751.6265546,94923,1582.05,26.3675,"Hungary","Portugal"
"235","Braga","Piraieus",4059198,4059.198,2522.3856372,135880,2264.66666666667,37.7444444444444,"Greece","Portugal"
"236","Braga","Plovdiv",3495661,3495.661,2172.2037454,117189,1953.15,32.5525,"Bulgaria","Portugal"
"237","Braga","Plzen",2500756,2500.756,1553.9697784,79077,1317.95,21.9658333333333,"Czech Republic","Portugal"
"238","Braga","Porto",57065,57.065,35.460191,2458,40.9666666666667,0.682777777777778,"Portugal","Portugal"
"239","Braga","Poznan",2835258,2835.258,1761.8293212,91550,1525.83333333333,25.4305555555556,"Poland","Portugal"
"240","Braga","Prague",2600198,2600.198,1615.7630372,82589,1376.48333333333,22.9413888888889,"Czech Republic","Portugal"
"241","Braga","Presov",3217750,3217.75,1999.50985,105053,1750.88333333333,29.1813888888889,"Slovakia","Portugal"
"242","Braga","Qormi",3349002,3349.002,2081.0698428,125707,2095.11666666667,34.9186111111111,"Malta","Portugal"
