"","from","to","m","km","miles","seconds","minutes","hours","Country.to","Country.from"
"49","Barcelona","Klaipeda",2914111,2914.111,1810.8285754,99826,1663.76666666667,27.7294444444444,"Lithuania","Spain"
"50","Barcelona","Kohtla-Jarve",3387790,3387.79,2105.172706,121459,2024.31666666667,33.7386111111111,"Estonia","Spain"
"51","Barcelona","Kosice",2195717,2195.717,1364.4185438,74198,1236.63333333333,20.6105555555556,"Slovakia","Spain"
"52","Barcelona","Kranj",1477368,1477.368,918.0364752,50636,843.933333333333,14.0655555555556,"Slovenia","Spain"
"53","Barcelona","Larnaca",4007742,4007.742,2490.4108788,154404,2573.4,42.89,"Cyprus","Spain"
"54","Barcelona","Leeds",1797221,1797.221,1116.7931294,61849,1030.81666666667,17.1802777777778,"UK","Spain"
"55","Barcelona","Lemesos",4036660,4036.66,2508.380524,155240,2587.33333333333,43.1222222222222,"Cyprus","Spain"
"56","Barcelona","Liege",1315346,1315.346,817.3560044,42779,712.983333333333,11.8830555555556,"Belgium","Spain"
"57","Barcelona","Liepaja",3005997,3005.997,1867.9265358,103775,1729.58333333333,28.8263888888889,"Latvia","Spain"
"58","Barcelona","Linz",1636246,1636.246,1016.7632644,55894,931.566666666667,15.5261111111111,"Austria","Spain"
"59","Barcelona","Lisbon",1247700,1247.7,775.32078,40453,674.216666666667,11.2369444444444,"Portugal","Spain"
"60","Barcelona","Liverpool",1858966,1858.966,1155.1614724,63812,1063.53333333333,17.7255555555556,"UK","Spain"
"61","Barcelona","Ljubljana",1452623,1452.623,902.6599322,49882,831.366666666667,13.8561111111111,"Slovenia","Spain"
"62","Barcelona","Lodz",2221254,2221.254,1380.2872356,71454,1190.9,19.8483333333333,"Poland","Spain"
"63","Barcelona","London",1496129,1496.129,929.6945606,52160,869.333333333333,14.4888888888889,"UK","Spain"
"64","Barcelona","Luxemburg",1185874,1185.874,736.9021036,39052,650.866666666667,10.8477777777778,"Luxembourg","Spain"
"65","Barcelona","Lyon",638739,638.739,396.9124146,21437,357.283333333333,5.95472222222222,"France","Spain"
"66","Barcelona","Madrid",623868,623.868,387.6715752,21240,354,5.9,"Spain","Spain"
"67","Barcelona","Malmo",2173317,2173.317,1350.4991838,75605,1260.08333333333,21.0013888888889,"Sweden","Spain"
"68","Barcelona","Maribor",1580924,1580.924,982.3861736,54025,900.416666666667,15.0069444444444,"Slovenia","Spain"
"69","Barcelona","Marseille",504102,504.102,313.2489828,17550,292.5,4.875,"France","Spain"
"70","Barcelona","Milan",977977,977.977,607.7149078,34818,580.3,9.67166666666667,"Italy","Spain"
"71","Barcelona","Miskolc",2119981,2119.981,1317.3561934,70869,1181.15,19.6858333333333,"Hungary","Spain"
"72","Barcelona","Mosta",2384112,2384.112,1481.4871968,96320,1605.33333333333,26.7555555555556,"Malta","Spain"
"73","Barcelona","Munich",1367533,1367.533,849.7850062,47077,784.616666666667,13.0769444444444,"Germany","Spain"
"74","Barcelona","Naples",NA,NA,NA,NA,NA,NA,"Italy","Spain"
"75","Barcelona","Narva",3425755,3425.755,2128.764157,123141,2052.35,34.2058333333333,"Estonia","Spain"
"76","Barcelona","Nice",661718,661.718,411.1915652,22723,378.716666666667,6.31194444444444,"France","Spain"
"77","Barcelona","Nicosia",3957053,3957.053,2458.9127342,152301,2538.35,42.3058333333333,"Cyprus","Spain"
"78","Barcelona","Nicosia",3957053,3957.053,2458.9127342,152301,2538.35,42.3058333333333,"Cyprus","Spain"
"79","Barcelona","Nicosia",3957053,3957.053,2458.9127342,152301,2538.35,42.3058333333333,"Cyprus","Spain"
"80","Barcelona","Nicosia",3957053,3957.053,2458.9127342,152301,2538.35,42.3058333333333,"Cyprus","Spain"
"81","Barcelona","Nitra",1974588,1974.588,1227.0089832,66781,1113.01666666667,18.5502777777778,"Slovakia","Spain"
"82","Barcelona","Odense",2124070,2124.07,1319.897098,70422,1173.7,19.5616666666667,"Denmark","Spain"
"83","Barcelona","Olomouc",1991197,1991.197,1237.3298158,64940,1082.33333333333,18.0388888888889,"Czech Republic","Spain"
"84","Barcelona","Osijek",1868190,1868.19,1160.893266,62355,1039.25,17.3208333333333,"Croatia","Spain"
"85","Barcelona","Oslo",2628087,2628.087,1633.0932618,94824,1580.4,26.34,"Norway","Spain"
"86","Barcelona","Ostrava",2081226,2081.226,1293.2738364,67654,1127.56666666667,18.7927777777778,"Czech Republic","Spain"
"87","Barcelona","Palermo",2251778,2251.778,1399.2548492,81848,1364.13333333333,22.7355555555556,"Italy","Spain"
